"","일자","종목코드","종목명","관리여부","종가","EPS","PER","BPS","PBR","주당배당금","배당수익률","게시물  일련번호","총카운트"
"1158",2018-12-28,"225330","씨엠에스에듀","-",6720,"550","12.22","2,717","2.47",750,11.16,1158,NA
"1159",2018-12-28,"225430","케이엠제약","-",2955,"3","985","1,883","1.57",0,0,1159,NA
"1160",2018-12-28,"225530","보광산업","-",3970,"265","14.98","1,698","2.34",165,4.16,1160,NA
"1161",2018-12-28,"225570","넷게임즈","-",7300,"-","-","1,280","5.7",0,0,1161,NA
"1162",2018-12-28,"225590","패션플랫폼","-",1340,"-","-","1,965","0.68",0,0,1162,NA
"1163",2018-12-28,"225650","쿠첸","-",5510,"-","-","5,624","0.98",0,0,1163,NA
"1164",2018-12-28,"226340","본느","-",2005,"18","111.39","1,950","1.03",0,0,1164,NA
"1165",2018-12-28,"226350","아이엠텍","-",1290,"-","-","1,186","1.09",0,0,1165,NA
"1166",2018-12-28,"226360","이엑스티","-",2935,"171","17.16","1,427","2.06",80,2.73,1166,NA
"1167",2018-12-28,"226400","오스테오닉","-",4070,"-","-","1,238","3.29",0,0,1167,NA
"1168",2018-12-28,"226440","한송네오텍","-",1875,"-","-","1,958","0.96",0,0,1168,NA
"1169",2018-12-28,"226950","올릭스","-",68400,"-","-","3,588","19.06",0,0,1169,NA
"1170",2018-12-28,"227100","디자인","-",9850,"1,140","8.64","4,002","2.46",0,0,1170,NA
"1171",2018-12-28,"227610","아우딘퓨쳐스","-",15750,"-","-","4,594","3.43",0,0,1171,NA
"1172",2018-12-28,"227950","마이크로텍","-",1390,"17","81.76","1,843","0.75",0,0,1172,NA
"1173",2018-12-28,"228340","동양파일","-",5030,"412","12.21","7,345","0.68",150,2.98,1173,NA
"1174",2018-12-28,"228850","레이언스","-",16350,"893","18.31","10,647","1.54",100,0.61,1174,NA
"1175",2018-12-28,"230240","에치에프알","-",2270,"18","126.11","1,894","1.2",0,0,1175,NA
"1176",2018-12-28,"230360","에코마케팅","-",11400,"478","23.85","4,399","2.59",250,2.19,1176,NA
"1177",2018-12-28,"230980","솔트웍스","-",3700,"-","-","1,000","3.7",0,0,1177,NA
"1178",2018-12-28,"232140","와이아이케이","-",2695,"246","10.96","1,311","2.06",0,0,1178,NA
"1179",2018-12-28,"232330","SK3호스팩","-",2050,"8","256.25","1,900","1.08",0,0,1179,NA
"1180",2018-12-28,"234100","세원","-",2390,"-","-","1,229","1.94",0,0,1180,NA
"1181",2018-12-28,"234300","에스트래픽","-",10250,"310","33.06","3,708","2.76",20,0.2,1181,NA
"1182",2018-12-28,"234920","자이글","-",8780,"384","22.86","6,292","1.4",0,0,1182,NA
"1183",2018-12-28,"236200","슈프리마","-",26000,"1,284","20.25","13,729","1.89",0,0,1183,NA
"1184",2018-12-28,"237690","에스티팜","-",19800,"2,422","8.18","18,819","1.05",500,2.53,1184,NA
"1185",2018-12-28,"237750","피앤씨테크","-",8400,"585","14.36","8,502","0.99",0,0,1185,NA
"1186",2018-12-28,"237880","클리오","-",14450,"473","30.55","7,894","1.83",100,0.69,1186,NA
"1187",2018-12-28,"238090","앤디포스","-",14500,"530","27.36","5,270","2.75",250,1.72,1187,NA
"1188",2018-12-28,"238120","로고스바이오","-",13100,"-","-","6,298","2.08",0,0,1188,NA
"1189",2018-12-28,"238200","비피도","-",29650,"663","44.72","6,165","4.81",0,0,1189,NA
"1190",2018-12-28,"238490","힘스","-",9480,"2,623","3.61","9,926","0.96",200,2.11,1190,NA
"1191",2018-12-28,"239340","미래에셋제5호스팩","-",2085,"12","173.75","1,946","1.07",0,0,1191,NA
"1192",2018-12-28,"239610","에이치엘사이언스","-",43100,"967","44.57","10,333","4.17",200,0.46,1192,NA
"1193",2018-12-28,"240540","한국4호스팩","관리종목",2050,"10","205","1,904","1.08",0,0,1193,NA
"1194",2018-12-28,"240810","원익IPS","-",20100,"2,311","8.7","7,595","2.65",200,1,1194,NA
"1195",2018-12-28,"241520","DSC인베스트먼트","-",4055,"125","32.44","1,382","2.93",0,0,1195,NA
"1196",2018-12-28,"241690","유니테크노","-",14100,"520","27.12","4,631","3.04",0,0,1196,NA
"1197",2018-12-28,"241710","코스메카코리아","-",32500,"930","34.95","10,625","3.06",200,0.62,1197,NA
"1198",2018-12-28,"241770","메카로","-",14100,"4,014","3.51","12,082","1.17",610,4.33,1198,NA
"1199",2018-12-28,"241790","오션브릿지","-",7530,"973","7.74","4,391","1.71",0,0,1199,NA
"1200",2018-12-28,"241820","피씨엘","-",9600,"-","-","1,730","5.55",0,0,1200,NA
"1201",2018-12-28,"242040","나무기술","-",1390,"9","154.44","1,842","0.75",0,0,1201,NA
"1202",2018-12-28,"243070","휴온스","-",71600,"3,848","18.61","14,029","5.1",600,0.84,1202,NA
"1203",2018-12-28,"243840","신흥에스이씨","-",35900,"1,004","35.76","10,647","3.37",100,0.28,1203,NA
"1204",2018-12-28,"245620","EDGC","-",5220,"-","-","384","13.59",0,0,1204,NA
"1205",2018-12-28,"246690","티에스인베스트먼트","-",2350,"76","30.92","1,085","2.17",15,0.64,1205,NA
"1206",2018-12-28,"246710","티앤알바이오팹","-",8910,"-","-","1,401","6.36",0,0,1206,NA
"1207",2018-12-28,"246720","아스타","-",8360,"-","-","1,450","5.77",0,0,1207,NA
"1208",2018-12-28,"250000","보라티알","-",6390,"1,265","5.05","6,997","0.91",0,0,1208,NA
"1209",2018-12-28,"250060","모비스","-",4405,"-","-","604","7.29",0,0,1209,NA
"1210",2018-12-28,"250930","케이비제10호스팩","-",2060,"6","343.33","1,954","1.05",0,0,1210,NA
"1211",2018-12-28,"251370","와이엠티","-",15950,"974","16.38","7,867","2.03",0,0,1211,NA
"1212",2018-12-28,"251630","브이원텍","-",18950,"1,665","11.38","8,322","2.28",0,0,1212,NA
"1213",2018-12-28,"252500","세화피앤씨","-",2675,"-","-","1,242","2.15",12,0.45,1213,NA
"1214",2018-12-28,"253450","스튜디오드래곤","-",92400,"1,053","87.75","13,141","7.03",0,0,1214,NA
"1215",2018-12-28,"253590","대신밸런스제3호스팩","-",1770,"-","-","-","-",NA,NA,1215,NA
"1216",2018-12-28,"254120","IBKS제5호스팩","-",2060,"11","187.27","1,878","1.1",0,0,1216,NA
"1217",2018-12-28,"255220","SG","-",11300,"1,203","9.39","3,697","3.06",50,0.44,1217,NA
"1218",2018-12-28,"255440","야스","-",15600,"1,390","11.22","8,250","1.89",0,0,1218,NA
"1219",2018-12-28,"256630","엔에이치스팩10호","-",2040,"5","408","1,913","1.07",0,0,1219,NA
"1220",2018-12-28,"256840","엔에이치스팩11호","-",2045,"16","127.81","1,951","1.05",0,0,1220,NA
"1221",2018-12-28,"256940","케이피에스","-",7860,"627","12.54","6,030","1.3",0,0,1221,NA
"1222",2018-12-28,"257370","명성티엔에스","-",17600,"1,193","14.75","2,791","6.31",0,0,1222,NA
"1223",2018-12-28,"257730","신한제3호스팩","-",2050,"7","292.86","1,838","1.12",0,0,1223,NA
"1224",2018-12-28,"258610","이더블유케이","-",4040,"124","32.58","3,100","1.3",0,0,1224,NA
"1225",2018-12-28,"258790","케이비제11호스팩","-",2050,"-","-","1,886","1.09",0,0,1225,NA
"1226",2018-12-28,"258830","세종메디칼","-",10700,"585","18.29","3,940","2.72",0,0,1226,NA
"1227",2018-12-28,"259630","엠플러스","-",16900,"1,121","15.08","6,538","2.58",0,0,1227,NA
"1228",2018-12-28,"260660","알리코제약","-",12350,"534","23.13","2,872","4.3",100,0.81,1228,NA
"1229",2018-12-28,"260930","씨티케이코스메틱스","-",21000,"1,853","11.33","16,954","1.24",320,1.52,1229,NA
"1230",2018-12-28,"261200","하나금융9호스팩","-",2035,"7","290.71","1,912","1.06",0,0,1230,NA
"1231",2018-12-28,"262830","대신밸런스제4호스팩","-",2065,"5","413","1,918","1.08",0,0,1231,NA
"1232",2018-12-28,"263020","디케이앤디","-",4315,"289","14.93","5,769","0.75",0,0,1232,NA
"1233",2018-12-28,"263050","유틸렉스","-",87000,"-","-","7,846","11.09",0,0,1233,NA
"1234",2018-12-28,"263540","샘코","-",4200,"114","36.84","5,259","0.8",0,0,1234,NA
"1235",2018-12-28,"263600","덕우전자","-",8080,"2,046","3.95","10,440","0.77",0,0,1235,NA
"1236",2018-12-28,"263690","디알젬","-",6850,"413","16.59","1,601","4.28",80,1.17,1236,NA
"1237",2018-12-28,"263700","케어랩스","-",19150,"1,095","17.49","5,059","3.79",0,0,1237,NA
"1238",2018-12-28,"263720","디앤씨미디어","-",14150,"396","35.73","2,655","5.33",0,0,1238,NA
"1239",2018-12-28,"263750","펄어비스","-",207900,"1,402","148.29","22,807","9.12",0,0,1239,NA
"1240",2018-12-28,"263770","유에스티","-",5300,"-","-","1,949","2.72",0,0,1240,NA
"1241",2018-12-28,"263800","데이타솔루션","-",2875,"66","43.56","1,906","1.51",0,0,1241,NA
"1242",2018-12-28,"263810","상신전자","-",5800,"591","9.81","3,373","1.72",520,8.97,1242,NA
"1243",2018-12-28,"263860","지니언스","-",5250,"419","12.53","3,382","1.55",100,1.9,1243,NA
"1244",2018-12-28,"263920","에스엔피월드","-",15300,"89","171.91","2,789","5.49",0,0,1244,NA
"1245",2018-12-28,"264290","한화에이스스팩3호","-",2060,"-","-","1,887","1.09",0,0,1245,NA
"1246",2018-12-28,"264450","유비쿼스","-",37900,"2,392","15.84","13,226","2.87",500,1.32,1246,NA
"1247",2018-12-28,"264660","씨앤지하이테크","-",11700,"2,898","4.04","9,034","1.3",160,1.37,1247,NA
"1248",2018-12-28,"264850","IBKS제6호스팩","-",2085,"2","1,042.5","1,935","1.08",0,0,1248,NA
"1249",2018-12-28,"265480","미래에셋대우스팩1호","-",2065,"5","413","1,823","1.13",0,0,1249,NA
"1250",2018-12-28,"265520","AP시스템","-",21700,"1,395","15.56","5,856","3.71",0,0,1250,NA
"1251",2018-12-28,"265560","영화테크","-",11350,"1,240","9.15","8,754","1.3",100,0.88,1251,NA
"1252",2018-12-28,"265920","한화수성스팩","-",2045,"1","2,045","1,898","1.08",0,0,1252,NA
"1253",2018-12-28,"267320","교보7호스팩","-",2055,"-","-","1,949","1.05",0,0,1253,NA
"1254",2018-12-28,"267790","배럴","-",9980,"732","13.63","2,106","4.74",0,0,1254,NA
"1255",2018-12-28,"267980","매일유업","-",78800,"4,652","16.94","37,786","2.09",450,0.57,1255,NA
"1256",2018-12-28,"268600","셀리버리","-",22400,"-","-","948","23.63",0,0,1256,NA
"1257",2018-12-28,"269620","시스웍","-",2385,"416","5.73","1,778","1.34",20,0.84,1257,NA
"1258",2018-12-28,"270520","하나금융10호스팩","-",2065,"2","1,032.5","1,845","1.12",0,0,1258,NA
"1259",2018-12-28,"270870","뉴트리","-",12200,"349","34.96","958","12.73",0,0,1259,NA
"1260",2018-12-28,"271740","한국제5호스팩","-",2060,"-","-","1,858","1.11",0,0,1260,NA
"1261",2018-12-28,"272290","이녹스첨단소재","-",37700,"1,895","19.89","13,676","2.76",0,0,1261,NA
"1262",2018-12-28,"273060","엔에이치스팩12호","-",2030,"7","290","1,856","1.09",0,0,1262,NA
"1263",2018-12-28,"275630","에스에스알","-",9000,"599","15.03","2,173","4.14",225,2.5,1263,NA
"1264",2018-12-28,"276920","IBKS제7호스팩","-",2230,"-","-","1,959","1.14",0,0,1264,NA
"1265",2018-12-28,"277070","린드먼아시아","-",4970,"232","21.42","1,628","3.05",0,0,1265,NA
"1266",2018-12-28,"277410","인산가","-",1590,"-","-","1,886","0.84",0,0,1266,NA
"1267",2018-12-28,"277480","신한제4호스팩","-",2045,"2","1,022.5","1,815","1.13",0,0,1267,NA
"1268",2018-12-28,"279410","한화에이스스팩4호","-",2045,"-","-","1,896","1.08",0,0,1268,NA
"1269",2018-12-28,"281410","한국제6호스팩","-",2060,"-","-","1,862","1.11",0,0,1269,NA
"1270",2018-12-28,"281740","동부스팩5호","-",2045,"-","-","1,808","1.13",0,0,1270,NA
"1271",2018-12-28,"284620","하나금융11호스팩","-",2035,"-","-","-","-",NA,NA,1271,NA
"1272",2018-12-28,"285490","노바텍","-",26150,"1,103","23.71","4,200","6.23",0,0,1272,NA
"1273",2018-12-28,"287410","유안타제3호스팩","-",2045,"-","-","-","-",NA,NA,1273,NA
"1274",2018-12-28,"288620","에스퓨얼셀","-",30700,"678","45.28","1,470","20.88",0,0,1274,NA
"1275",2018-12-28,"289080","SV인베스트먼트","-",3430,"272","12.61","1,031","3.33",0,0,1275,NA
"1276",2018-12-28,"290120","대유에이피","-",5730,"813","7.05","3,034","1.89",0,0,1276,NA
"1277",2018-12-28,"290270","휴네시온","-",7170,"988","7.26","2,683","2.67",0,0,1277,NA
"1278",2018-12-28,"290380","대유","-",18050,"910","19.84","4,891","3.69",0,0,1278,NA
"1279",2018-12-28,"290550","디케이티","-",14100,"2,268","6.22","2,985","4.72",0,0,1279,NA
"1280",2018-12-28,"290650","엘앤씨바이오","-",19650,"704","27.91","2,816","6.98",0,0,1280,NA
"1281",2018-12-28,"290660","네오펙트","-",7440,"-","-","-","-",0,0,1281,NA
"1282",2018-12-28,"290670","대보마그네틱","-",71000,"1,508","47.08","2,768","25.65",0,0,1282,NA
"1283",2018-12-28,"290720","푸드나무","-",20200,"746","27.08","1,295","15.6",57,0.28,1283,NA
"1284",2018-12-28,"290740","액트로","-",13150,"2,875","4.57","7,199","1.83",0,0,1284,NA
"1285",2018-12-28,"291210","한국제7호스팩","-",2025,"-","-","-","-",NA,NA,1285,NA
"1286",2018-12-28,"291230","삼성스팩2호","-",2020,"-","-","-","-",NA,NA,1286,NA
"1287",2018-12-28,"293580","나우아이비캐피탈","-",4170,"738","5.65","6,658","0.63",0,0,1287,NA
"1288",2018-12-28,"297570","IBKS제9호스팩","-",2350,"-","-","-","-",NA,NA,1288,NA
"1289",2018-12-28,"298380","에이비엘바이오","-",20000,"-","-","-","-",0,0,1289,NA
"1290",2018-12-28,"299170","IBKS제10호스팩","-",2050,"-","-","-","-",NA,NA,1290,NA
"1291",2018-12-28,"299900","위지윅스튜디오","-",9650,"136","70.96","1,165","8.28",0,0,1291,NA
"1292",2018-12-28,"299910","베스파","-",22800,"1,738","13.12","331","68.88",0,0,1292,NA
"1293",2018-12-28,"302430","이노메트리","-",25200,"360","70","1,923","13.1",0,0,1293,NA
"1294",2018-12-28,"303030","대신밸런스제5호스팩","-",2070,"-","-","-","-",NA,NA,1294,NA
"1295",2018-12-28,"306620","DB금융스팩6호","-",2025,"-","-","-","-",NA,NA,1295,NA
"1296",2018-12-28,"307070","SK4호스팩","-",2010,"-","-","-","-",NA,NA,1296,NA
"1297",2018-12-28,"307160","하나머스트제6호스팩","-",2050,"-","-","-","-",NA,NA,1297,NA
"1298",2018-12-28,"307180","신영스팩4호","-",2010,"-","-","-","-",NA,NA,1298,NA
"1299",2018-12-28,"307280","교보8호스팩","-",2030,"-","-","-","-",NA,NA,1299,NA
"1300",2018-12-28,"307750","대신밸런스제6호스팩","-",2010,"-","-","-","-",NA,NA,1300,NA
"1301",2018-12-28,"307870","골든브릿지이안5호","-",1995,"-","-","-","-",NA,NA,1301,NA
"1302",2018-12-28,"309930","삼성머스트스팩3호","-",2010,"-","-","-","-",NA,NA,1302,NA
"1303",2018-12-28,"310200","미래에셋대우스팩2호","-",2045,"-","-","-","-",NA,NA,1303,NA
"1304",2018-12-28,"310840","엔에이치스팩13호","-",2005,"-","-","-","-",NA,NA,1304,NA
"1305",2018-12-28,"310870","한국제8호스팩","-",2010,"-","-","-","-",NA,NA,1305,NA
"1306",2018-12-28,"311270","키움제5호스팩","-",2010,"-","-","-","-",NA,NA,1306,NA
"1307",2018-12-28,"000020","동화약품","-",9100,"1,700","5.35","10,631","0.86",150,1.65,1307,NA
"1308",2018-12-28,"000030","우리은행","-",15600,"1,999","7.8","30,127","0.52",600,3.85,1308,NA
"1309",2018-12-28,"000040","KR모터스","-",500,"-","-","350","1.43",0,0,1309,NA
"1310",2018-12-28,"000050","경방","-",10800,"923","11.7","25,502","0.42",180,1.67,1310,NA
"1311",2018-12-28,"000060","메리츠화재","-",21850,"3,510","6.23","16,071","1.36",1140,5.22,1311,NA
"1312",2018-12-28,"000070","삼양홀딩스","-",78500,"4,871","16.12","154,881","0.51",2000,2.55,1312,NA
"1313",2018-12-28,"000075","삼양홀딩스우","-",47400,"-","-","-","-",2050,4.32,1313,NA
"1314",2018-12-28,"000080","하이트진로","-",16600,"182","91.21","17,074","0.97",800,4.82,1314,NA
"1315",2018-12-28,"000087","하이트진로2우B","-",14500,"-","-","-","-",850,5.86,1315,NA
"1316",2018-12-28,"000100","유한양행","-",204500,"9,331","21.92","123,265","1.66",2000,0.98,1316,NA
"1317",2018-12-28,"000105","유한양행우","-",191000,"-","-","-","-",2050,1.07,1317,NA
"1318",2018-12-28,"000120","CJ대한통운","-",167000,"1,786","93.51","103,964","1.61",0,0,1318,NA
"1319",2018-12-28,"000140","하이트진로홀딩스","-",7010,"-","-","21,002","0.33",150,2.14,1319,NA
"1320",2018-12-28,"000145","하이트진로홀딩스우","-",7700,"-","-","-","-",200,2.6,1320,NA
"1321",2018-12-28,"000150","두산","-",111500,"1,909","58.41","100,593","1.11",5100,4.57,1321,NA
"1322",2018-12-28,"000155","두산우","-",74500,"-","-","-","-",5150,6.91,1322,NA
"1323",2018-12-28,"000157","두산2우B","-",75200,"-","-","-","-",5100,6.78,1323,NA
"1324",2018-12-28,"000180","성창기업지주","-",1935,"61","31.72","7,193","0.27",0,0,1324,NA
"1325",2018-12-28,"000210","대림산업","-",102500,"12,702","8.07","131,198","0.78",1000,0.98,1325,NA
"1326",2018-12-28,"000215","대림산업우","-",38850,"-","-","-","-",1050,2.7,1326,NA
"1327",2018-12-28,"000220","유유제약","-",10500,"812","12.93","10,692","0.98",190,1.81,1327,NA
"1328",2018-12-28,"000225","유유제약1우","-",6970,"-","-","-","-",200,2.87,1328,NA
"1329",2018-12-28,"000227","유유제약2우B","-",17250,"-","-","-","-",200,1.16,1329,NA
"1330",2018-12-28,"000230","일동홀딩스","-",13150,"66","199.24","15,800","0.83",200,1.52,1330,NA
"1331",2018-12-28,"000240","한국타이어월드와이드","-",16600,"1,849","8.98","31,402","0.53",300,1.81,1331,NA
"1332",2018-12-28,"000270","기아차","-",33700,"2,414","13.96","66,264","0.51",800,2.37,1332,NA
"1333",2018-12-28,"000300","대유플러스","-",854,"-","-","864","0.99",0,0,1333,NA
"1334",2018-12-28,"000320","노루홀딩스","-",12250,"4,114","2.98","28,287","0.43",450,3.67,1334,NA
"1335",2018-12-28,"000325","노루홀딩스우","-",17950,"-","-","-","-",455,2.53,1335,NA
"1336",2018-12-28,"000370","한화손해보험","-",5910,"1,519","3.89","10,145","0.58",150,2.54,1336,NA
"1337",2018-12-28,"000390","삼화페인트","-",6920,"82","84.39","11,137","0.62",175,2.53,1337,NA
"1338",2018-12-28,"000400","롯데손해보험","-",2640,"540","4.89","4,075","0.65",20,0.76,1338,NA
"1339",2018-12-28,"000430","대원강업","-",3875,"351","11.04","7,374","0.53",115,2.97,1339,NA
"1340",2018-12-28,"000480","조선내화","-",83500,"4,223","19.77","139,324","0.6",3500,4.19,1340,NA
"1341",2018-12-28,"000490","대동공업","-",5180,"464","11.16","8,991","0.58",60,1.16,1341,NA
"1342",2018-12-28,"000500","가온전선","-",17000,"356","47.75","62,234","0.27",600,3.53,1342,NA
"1343",2018-12-28,"000520","삼일제약","-",20600,"-","-","8,898","2.32",150,0.73,1343,NA
"1344",2018-12-28,"000540","흥국화재","-",4705,"1,231","3.82","9,658","0.49",0,0,1344,NA
"1345",2018-12-28,"000545","흥국화재우","-",5250,"-","-","-","-",0,0,1345,NA
"1346",2018-12-28,"000547","흥국화재2우B","-",24700,"-","-","-","-",0,0,1346,NA
"1347",2018-12-28,"000590","CS홀딩스","-",63900,"5,138","12.44","187,283","0.34",500,0.78,1347,NA
"1348",2018-12-28,"000640","동아쏘시오홀딩스","-",109000,"5,311","20.52","148,700","0.73",1000,0.92,1348,NA
"1349",2018-12-28,"000650","천일고속","-",79400,"18,993","4.18","32,982","2.41",15300,19.27,1349,NA
"1350",2018-12-28,"000660","SK하이닉스","-",60500,"15,073","4.01","46,449","1.3",1000,1.65,1350,NA
"1351",2018-12-28,"000670","영풍","-",745000,"142,197","5.24","1,610,072","0.46",10000,1.34,1351,NA
"1352",2018-12-28,"000680","LS네트웍스","-",2480,"280","8.86","7,902","0.31",0,0,1352,NA
"1353",2018-12-28,"000700","유수홀딩스","-",6450,"-","-","7,432","0.87",0,0,1353,NA
"1354",2018-12-28,"000720","현대건설","-",54600,"1,810","30.17","58,029","0.94",500,0.92,1354,NA
"1355",2018-12-28,"000725","현대건설우","-",158000,"-","-","-","-",550,0.35,1355,NA
"1356",2018-12-28,"000760","이화산업","-",18950,"-","-","38,463","0.49",0,0,1356,NA
"1357",2018-12-28,"000810","삼성화재","-",269000,"22,731","11.83","235,548","1.14",10000,3.72,1357,NA
"1358",2018-12-28,"000815","삼성화재우","-",173500,"-","-","-","-",10005,5.77,1358,NA
"1359",2018-12-28,"000850","화천기공","-",41100,"3,961","10.38","126,071","0.33",1250,3.04,1359,NA
"1360",2018-12-28,"000860","강남제비스코","-",25000,"3,568","7.01","74,589","0.34",550,2.2,1360,NA
"1361",2018-12-28,"000880","한화","-",31350,"5,619","5.58","46,382","0.68",600,1.91,1361,NA
"1362",2018-12-28,"000885","한화우","-",20250,"-","-","-","-",650,3.21,1362,NA
"1363",2018-12-28,"00088K","한화3우B","-",14500,"-","-","-","-",646,4.46,1363,NA
"1364",2018-12-28,"000890","보해양조","-",1890,"111","17.03","1,032","1.83",0,0,1364,NA
"1365",2018-12-28,"000910","유니온","-",3815,"360","10.6","9,537","0.4",200,5.24,1365,NA
"1366",2018-12-28,"000950","전방","-",17150,"-","-","88,632","0.19",500,2.92,1366,NA
"1367",2018-12-28,"000970","한국주철관","-",9800,"551","17.79","11,194","0.88",200,2.04,1367,NA
"1368",2018-12-28,"000990","DB하이텍","-",10850,"2,546","4.26","10,240","1.06",250,2.3,1368,NA
"1369",2018-12-28,"000995","DB하이텍1우","-",36400,"-","-","-","-",300,0.82,1369,NA
"1370",2018-12-28,"001020","페이퍼코리아","-",935,"-","-","1,128","0.83",0,0,1370,NA
"1371",2018-12-28,"001040","CJ","-",121500,"15,357","7.91","117,874","1.03",1450,1.19,1371,NA
"1372",2018-12-28,"001045","CJ우","-",52000,"-","-","-","-",1500,2.88,1372,NA
"1373",2018-12-28,"001060","JW중외제약","-",40750,"-","-","12,302","3.31",275,0.67,1373,NA
"1374",2018-12-28,"001065","JW중외제약우","-",25300,"-","-","-","-",300,1.19,1374,NA
"1375",2018-12-28,"001067","JW중외제약2우B","-",40800,"-","-","-","-",275,0.67,1375,NA
"1376",2018-12-28,"001070","대한방직","-",14600,"-","-","31,785","0.46",0,0,1376,NA
"1377",2018-12-28,"001080","만호제강","-",17400,"870","20","55,451","0.31",150,0.86,1377,NA
"1378",2018-12-28,"001120","LG상사","-",15350,"1,557","9.86","30,815","0.5",250,1.63,1378,NA
"1379",2018-12-28,"001130","대한제분","-",176000,"30,644","5.74","420,360","0.42",2000,1.14,1379,NA
"1380",2018-12-28,"001140","국보","-",11350,"-","-","10,597","1.07",0,0,1380,NA
"1381",2018-12-28,"001200","유진투자증권","-",2375,"580","4.09","7,309","0.32",0,0,1381,NA
"1382",2018-12-28,"001210","금호전기","-",6610,"-","-","8,938","0.74",0,0,1382,NA
"1383",2018-12-28,"001230","동국제강","-",7230,"49","147.55","23,619","0.31",100,1.38,1383,NA
"1384",2018-12-28,"001250","GS글로벌","-",2465,"257","9.59","4,452","0.55",25,1.01,1384,NA
"1385",2018-12-28,"001260","남광토건","-",11900,"174","68.39","4,411","2.7",0,0,1385,NA
"1386",2018-12-28,"001270","부국증권","-",22450,"3,797","5.91","35,752","0.63",1200,5.35,1386,NA
"1387",2018-12-28,"001275","부국증권우","-",19050,"-","-","-","-",1250,6.56,1387,NA
"1388",2018-12-28,"001290","골든브릿지증권","-",1820,"-","-","2,736","0.67",0,0,1388,NA
"1389",2018-12-28,"001340","백광산업","-",2490,"164","15.18","2,909","0.86",25,1,1389,NA
"1390",2018-12-28,"001360","삼성제약","-",2530,"-","-","2,076","1.22",0,0,1390,NA
"1391",2018-12-28,"001380","SG충방","-",2895,"8","361.88","2,760","1.05",0,0,1391,NA
"1392",2018-12-28,"001390","KG케미칼","-",17400,"377","46.15","19,661","0.89",350,2.01,1392,NA
"1393",2018-12-28,"001420","태원물산","-",5210,"112","46.52","4,287","1.22",80,1.54,1393,NA
"1394",2018-12-28,"001430","세아베스틸","-",17700,"3,560","4.97","51,205","0.35",900,5.08,1394,NA
"1395",2018-12-28,"001440","대한전선","-",1015,"-","-","378","2.69",0,0,1395,NA
"1396",2018-12-28,"001450","현대해상","-",41050,"5,824","7.05","34,717","1.18",1500,3.65,1396,NA
"1397",2018-12-28,"001460","BYC","-",246000,"7,414","33.18","475,434","0.52",850,0.35,1397,NA
"1398",2018-12-28,"001465","BYC우","-",114000,"-","-","-","-",900,0.79,1398,NA
"1399",2018-12-28,"001470","삼부토건","-",4325,"-","-","12,582","0.34",0,0,1399,NA
"1400",2018-12-28,"001500","현대차증권","-",8630,"1,711","5.04","28,815","0.3",400,4.63,1400,NA
"1401",2018-12-28,"001510","SK증권","-",660,"56","11.79","1,265","0.52",0,0,1401,NA
"1402",2018-12-28,"001515","SK증권우","-",3765,"-","-","-","-",0,0,1402,NA
"1403",2018-12-28,"001520","동양","-",2070,"78","26.54","3,555","0.58",50,2.42,1403,NA
"1404",2018-12-28,"001525","동양우","-",9400,"-","-","-","-",100,1.06,1404,NA
"1405",2018-12-28,"001527","동양2우B","-",10750,"-","-","-","-",150,1.4,1405,NA
"1406",2018-12-28,"001529","동양3우B","-",30350,"-","-","-","-",150,0.49,1406,NA
"1407",2018-12-28,"001530","동일방직","-",59500,"-","-","200,924","0.3",500,0.84,1407,NA
"1408",2018-12-28,"001550","조비","-",23200,"231","100.43","9,202","2.52",0,0,1408,NA
"1409",2018-12-28,"001560","제일연마","-",6210,"534","11.63","7,264","0.85",180,2.9,1409,NA
"1410",2018-12-28,"001570","금양","-",2335,"517","4.52","1,333","1.75",0,0,1410,NA
"1411",2018-12-28,"001620","동국실업","-",836,"-","-","3,298","0.25",0,0,1411,NA
"1412",2018-12-28,"001630","종근당홀딩스","-",62500,"9,766","6.4","81,622","0.77",900,1.44,1412,NA
"1413",2018-12-28,"001680","대상","-",25050,"1,467","17.08","24,181","1.04",500,2,1413,NA
"1414",2018-12-28,"001685","대상우","-",12350,"-","-","-","-",510,4.13,1414,NA
"1415",2018-12-28,"001720","신영증권","-",59000,"7,931","7.44","68,060","0.87",2750,4.66,1415,NA
"1416",2018-12-28,"001725","신영증권우","-",54000,"-","-","-","-",2800,5.19,1416,NA
"1417",2018-12-28,"001740","SK네트웍스","-",5200,"136","38.24","9,546","0.54",120,2.31,1417,NA
"1418",2018-12-28,"001745","SK네트웍스우","-",51000,"-","-","-","-",145,0.28,1418,NA
"1419",2018-12-28,"001750","한양증권","-",6830,"370","18.46","20,290","0.34",350,5.12,1419,NA
"1420",2018-12-28,"001755","한양증권우","-",8200,"-","-","-","-",400,4.88,1420,NA
"1421",2018-12-28,"001770","신화실업","-",20350,"-","-","30,320","0.67",100,0.49,1421,NA
"1422",2018-12-28,"001780","알루코","-",2795,"172","16.25","2,774","1.01",50,1.79,1422,NA
"1423",2018-12-28,"001790","대한제당","-",19000,"1,230","15.45","46,923","0.4",550,2.89,1423,NA
"1424",2018-12-28,"001795","대한제당우","-",12200,"-","-","-","-",575,4.71,1424,NA
"1425",2018-12-28,"001799","대한제당3우B","-",26000,"-","-","-","-",575,2.21,1425,NA
