"","SPY","IEV","EWJ","EEM","TLT","IEF","IYR","RWX","GLD","DBC"
"2010-08-13",-0.00294566518041917,-0.00427578681014951,-0.00105812760531365,0.00543754653265371,0.0124716119068302,0.00430075589322376,-0.00217636891389195,0.00086761409552838,-0.00025258062438116,-0.00089172820810679
"2010-08-16",-0.000461572103367835,0.0060118592939773,0.00741531001680418,0.00934112032047651,0.0250271859317599,0.00724047327167909,0.000990978148530441,0.00289071248463557,0.00833758646349314,-0.00312354052308017
"2010-08-17",0.0122852866134042,0.0108139285737474,0.00525770543156034,0.0104727783593344,-0.00572271266104463,-0.00506213756943141,0.0217910124840881,0.0193083817647388,0.000167017451757623,0.0143240877625557
"2010-08-18",0.00182481086153397,-0.000844313138839259,0.00627627753288929,-0.000723295150147019,0.0026858905132594,-0.00101747603061397,0.000193874877599143,0.00452331371596637,0.00392485177453028,-0.00397175647785319
"2010-08-19",-0.0173966790090038,-0.0166244972366953,-0.00207909300865183,-0.00771820813597068,0.0155936510320305,0.00448156679985035,-0.0226789365657777,-0.01153965137528,0.00141405754937574,-0.010190523577415
"2010-08-20",-0.00324464611819986,-0.0160459681513807,-0.00937511535217328,-0.00291686268416202,-0.00113076807790824,-0.00324438897215218,-0.00297469561043617,-0.00740288550874624,-0.00348864526529324,-0.00626679123012885
"2010-08-23",-0.00381266195165331,0,-0.0063092763513638,-0.00901994074005241,0.00018901625762946,0.00132260671067752,-0.00477430579815141,0.00143396341393731,-0.00158374592328292,-0.00675677217233994
"2010-08-24",-0.0148433745290824,-0.0171812329122818,-0.00105812760531365,-0.0127920985040645,0.0160285975916432,0.00792396314755139,-0.00439730598771926,-0.00888009742747886,0.00484222745735696,-0.011337940464649
"2010-08-25",0.00388528114945075,-0.000888748122410465,-0.00317786549480503,-0.00647883874801958,-0.0032480833081806,-0.00453576361396735,0.0130491086202271,0.00780376795343329,0.00830840803997668,0.00504598574575943
"2010-08-26",-0.006701970236485,0.000296707334107582,-0.00106262530560597,-0.00627057387863372,0.0094029720949893,0.00455643050566445,-0.00554862618804208,-0.00286760346034332,-0.00329599535847069,0.0114102482007428
"2010-08-27",0.0154902160130184,0.0195670010962086,0.0127657623515969,0.0219584668647894,-0.0283152449981676,-0.0114912223160538,0.015942879937358,0.0192691013589588,0.000413384593364707,0.0171480359764631
"2010-08-30",-0.0145053573896763,-0.0171560616554258,-0.00315116079845823,-0.0165472312549323,0.0191740451325475,0.00764776244043985,-0.00921974593118369,-0.00846480525422066,-0.000826361444072998,-0.00177466292954398
"2010-08-31",0,0.00562122496584871,-0.0115910298110702,0.00602722937661837,0.0110836124273812,0.00445245821349083,0.00930554065174505,0.00825284124069059,0.00967660211143473,-0.0133332745049433
"2010-09-01",0.0299116700027537,0.0385406560828077,0.0277185844810843,0.03519730366713,-0.0206768370535825,-0.00720064352104988,0.0315808540798284,0.0273778785727552,-0.00319462642210622,0.0198197646525864
"2010-09-02",0.00931211128340026,0.00821540746898775,-0.00311205166582607,0.00168802100417165,-0.0105664281662595,-0.00417107447707898,0.0125501027573858,0.00576904956170998,0.0049305529635868,0.00706716326386969
"2010-09-03",0.0129717925982658,0.00983410089825698,0.00728425038553393,0.011795600019157,-0.0123948627441992,-0.00572067842806001,0.0131451215178617,0.0106528213060915,-0.00351623187900707,0.00526318782607804
"2010-09-07",-0.0112723116386956,-0.0178074451982063,0,-0.0145132972689863,0.0204673274322955,0.00791098720485173,-0.0139014897183829,-0.0132432284532842,0.00689312319962965,0.00523563171298425
"2010-09-08",0.0070230367281281,0.00736560946178044,0.00206573685842004,0.0108640890661269,-0.00794699576930924,-0.00275177560913331,0.000563807776565062,0.00520410964004303,8.15158944136307e-05,0.00217009980753224
"2010-09-09",0.0046191300973375,0.00899884917478477,0.0030929195588203,0.00573224471518996,-0.0197407339486311,-0.00787138506086271,-0.0075144238943442,0.00844676416612566,-0.00937169757453915,-0.00563018213529964
"2010-09-10",0.00504867820346244,0.00641026320404836,0.00719429767778212,0.00356189183008682,-0.00457281586432912,-0.00288424477605165,0.00397495989339269,0.00162125491587828,0.00139852749915326,0.0104530654383734
"2010-09-13",0.0111231403240017,0.0160620274889007,0.0102038048288948,0.0238997036397841,0.0048870276907178,0.00475278096336695,0.0156486417676203,0.0148368511753023,-0.000903639179241633,0.00732757632619108
"2010-09-14",-0.000620970033640922,0.0095394795858641,0.00303075183566048,-0.000462046835351781,0.00962835162015763,0.00503930583925971,-0.00297031476886822,0.000531739504110895,0.0197335466271942,0.00299523045710837
"2010-09-15",0.00381686558052752,0.0005398711290443,-0.00201450085182087,0.00138705836526909,-0.0148347156037912,-0.00347883372317537,0.0078196674563149,0.00106274584501165,-0.000645016948355503,-0.00170652313802144
"2010-09-16",-0.000265210462722099,-0.00215863774245173,-0.0131180389604924,-0.00507939868956009,-0.00987629988271455,-0.00349117499185114,-0.0053574826711893,-0.00371553580983719,0.00556716950835612,-0.00512810456192181
"2010-09-17",0.000373362879774852,-0.0102759324315044,-0.00306727153792075,-0.00162466992894883,0.00404871714423827,0.00226641474738365,0.00297217954048801,-0.00583090464935976,-0.000722105449460941,0.00343637288411869
"2010-09-20",0.0152905154245466,0.0193988060443273,0.0174357880530343,0.0158068179583186,0.00580386595101157,0.00308436481485974,0.0224070801856902,0.0172976232877902,0.00264976712180998,0.00813352822960445
"2010-09-21",-0.00201395767798573,0.00268031406600455,-0.0110883670774349,-0.00297509552532538,0.0138860998218411,0.00932689120526842,-0.0157578391976958,0.00239096150606932,0.00912948644679701,-0.0106157359105835
"2010-09-22",-0.0049129682694361,0.000267476154453439,-0.00305855530453936,0.000688545707131061,0.00896988104427621,0.00152305095029304,-0.0103055761862075,0,0.00150777713661165,0.00600863257806972
"2010-09-23",-0.00811161683559658,-0.0117584449280146,-0.00408978241350344,-0.00642175736684614,0.00286807373129916,0.00141939051719664,-0.0224321854494868,-0.0108668972460798,0.000792440589360677,0.000853218352764529
"2010-09-24",0.0206221459039668,0.0316386697365973,0.0133467334505328,0.0184670107535783,-0.0134404314034819,-0.00496106188332046,0.0272444485466459,0.0262595165097836,0.00308787799474564,0.0153453128259369
"2010-09-27",-0.00479002298052777,-0.00655303769287308,0.00506605076508326,-0.00181325985076031,0.0173913503423175,0.00773271439905598,-0.00989896926665135,-0.00626635400358688,0.000236790587468727,-0.00671706831686592
"2010-09-28",0.00350052026857739,0.00897100659737027,0.00403243508748208,0.00726594280820603,0.00683767818410996,0.00333246430253031,0.00264117955328458,0.0105096715583535,0.00891727423518573,0
"2010-09-29",-0.00174415468546063,-0.00470736071573252,0.00501992951355468,0.0033815261050687,-0.0041503592208173,-0.00241530646604959,-0.00733777273239344,0.000520213924938728,0.000782158792055565,0.013102235447116
"2010-09-30",-0.00297020723634389,-0.00551748787017081,-0.0119881411609984,0.00584121029355988,-0.000663251526644926,-0.00121077043042217,0.00227445558481287,0.000259727387234898,-0.000312567416472787,0.0058407239189493
"2010-10-01",0.00420554820435659,0.010568088909829,0.00202221893403021,0.0147424150325521,-0.00483207283468323,0.000536779565951884,0.00491686111463463,0.0161079547015934,0.00781799678467676,0.00207379095945126
"2010-10-04",-0.00750360131643146,-0.0138563090820271,-0.0191723092664795,-0.00308178892807298,0.00258082976525009,0.00354112734893075,0.00846813093633814,-0.0094602439492385,-0.0034907841597771,-0.00331124911499758
"2010-10-05",0.0201321688323317,0.0291622161089991,0.0318929994305821,0.0181056086233049,-0.00600729923344756,0.000201813014207408,0.0130620601846527,0.0216830548151012,0.0196948300026172,0.0203488332960335
"2010-10-06",-8.65489252810381e-05,0.00566743252984137,0.0109670697684523,-0.00043369243912883,0.0125665633881358,0.00645143847062046,-0.00294725392143469,0.00757903370101554,0.00625996617070146,0.000406968357024917
"2010-10-07",-0.00120639859895832,-0.00179325210551784,0.00394494602196227,-0.00889585263598458,-0.00833713457652074,0.00100167662071082,0.00221707091601053,0.000752693563188966,-0.0109248389488635,-0.0101708530552947
"2010-10-08",0.00560857552082084,0.00487578220965523,0.00491122044938774,0.0120402290188151,-0.00439389357489761,0.000400556604889468,0.00129052024856491,0.00651456385089255,0.00989498388797205,0.0332922336607566
"2010-10-11",0.000944073345566565,-0.00229873595640595,-0.00195489839079477,-0.000648824258789316,0.000191879828516539,0.00100017800831265,-0.00147272297216294,-0.00174277300791159,0.00478496871380951,-0.00477329680878691
"2010-10-12",0.00308610791903141,0.000256380231315578,-0.00881488510635442,-0.00411251942379753,-0.00988092021076603,-0.00289753691635164,0.00866489948704774,0.00324216192271365,-0.00249441391987992,0.0047961904493532
"2010-10-13",0.00777707524675342,0.0174000614966943,0.00296441676595105,0.0184742047885553,-0.00155029530509898,0,0.00987021002473165,0.00869977758994755,0.0159896929984249,0.00477329680878702
"2010-10-14",-0.00390095807332991,0.00603641484943207,0.00689660280949234,-0.0017072349262216,-0.0149441181064813,-0.00571207937316787,-0.00307663841324746,0.00690035144311318,0.00507192484893348,-0.00158356696373241
"2010-10-15",0.00204327157131012,-0.00250009498492387,-0.00782777088489883,-0.0012825967070077,-0.0122157843135835,-0.00433359244734532,-0.000545200789199618,-0.00587397721403382,-0.0079406827458256,-0.0111022692154783
"2010-10-18",0.00492773149590064,0.00375952525678502,0.00690329179936855,0.000428209551538217,0.00807847734314127,0.00475665757676702,-0.00508612994242152,0.00787819482171681,0.00448837545944514,0.0100240806202609
"2010-10-19",-0.0131043007209422,-0.0269665628162654,-0.00881488510635442,-0.0316646873047994,0.00603461378830628,0.00342643221955274,0.00493005521826628,-0.0315095434878481,-0.0310544982950141,-0.0293767549356962
"2010-10-20",0.00976597498586207,0.0197588882711839,0.00790512072094507,0.0159080802336087,0.00216379380491061,-0.000603161383699646,0.0199852336305899,0.0214375897787673,0.0092998692698496,0.0237218774423595
"2010-10-21",0.00220588986127512,-0.000503158475121945,-0.012745073332647,0,-0.0118735035117065,-0.0055250689643449,-0.00195951384983362,-0.00864216398839113,-0.0140877695810663,-0.0123852146696481
"2010-10-22",0.00186234048131007,0.000755134162917948,0.00794437150867777,0.00108755740237432,0.00675233992702928,0.000302841821648192,0.000178552905141238,0.00498121788533146,0.00200814859034404,0.00849525583542232
"2010-10-25",0.00295722984490854,0.00327031771929831,0.000985264911537831,0.0108623270507784,0.00286011086326687,-0.000302750136245367,0.0019631099949009,0.0027261488384529,0.00863339269662822,0.00521455573433327
"2010-10-26",0.000168678879972184,-0.00802391925879042,-0.00984267195243116,-0.00085942687377627,-0.0154418095734242,-0.0066673355182888,-0.00587744396993828,0,0.000229262503816718,0.00518758604442571
"2010-10-27",-0.00286402787863238,-0.00910005053815832,-0.00298190012682076,-0.0169928631500884,-0.00879071912679785,-0.00579680760059376,-0.0100320388688174,-0.00543731939441228,-0.0103912052876222,-0.00317589474375046
"2010-10-28",0.00016891424587917,0.0104592309396492,0.00299081844873239,0.00634566594797326,0.00272113350176562,0.00583060650469625,-0.00615256609717563,0.00447295223726263,0.0132798096578193,0.00517725629944099
"2010-10-29",0.000759895506598385,0.000252620076718335,-0.00397586683576101,0.0028265648258663,0.00934738914780797,0.00447459523967586,0.000728266050193049,-0.000741939730829921,0.010515010266877,-0.00237719246951218
"2010-11-01",0.000337965755895508,-0.00631006775167131,-0.00998022139622923,0.0110579041041632,-0.00430536476066357,-0.00167418456318424,0.00727796884675369,0.0039610621130759,-0.00527821615435886,0.00635419140805271
"2010-11-02",0.00793038396930967,0.0182879325204586,0.00705661840082805,0.0124386034739357,0.0131433807408299,0.00335417817025152,0.00559920996135421,0.0133170473756592,0.00432085361311185,0.00907656392745126
"2010-11-03",0.00401772021062263,0.00698419181883581,0.00300302074237035,0.00614288003721764,-0.0203994661075307,0.00324208702949513,-0.00107721982664921,0.00219009752071919,-0.00694390493833852,0.00469302635030777
"2010-11-04",0.019258048506444,0.0240281905962658,0.0229538777865088,0.0227366390902377,0.00778315048030076,0.00807907281831,0.0258943294345348,0.0182130979492838,0.0338982424771019,0.0237446312381617
"2010-11-05",0.00376233568579964,-0.0128207275343232,0.00878051367523236,-0.00185251172584755,-0.0171525267336252,-0.00420729380554774,0.00999137649924053,-0.00310065919652769,0.00257300597348387,0.00418248835813939
"2010-11-08",-0.00187407809698836,-0.00833144724194312,0,-0.00412430563766664,0.00448996888072317,0.000301330790728693,-0.00485937072726306,-0.00956907073244362,0.0102653904434158,0.00265057104992938
"2010-11-09",-0.0071841269320444,-0.0103778705482518,-0.00676968410774936,-0.0126322571851569,-0.0220478948780397,-0.00844733060241509,-0.0361004692108838,-0.0164251598299406,-0.0158949268100952,-0.00679762148090168
"2010-11-10",0.0040290084391017,0.00124830677092236,0.0116844491779018,0.00734053770334775,0.00135050425007566,0.00375224018060538,0.011941166799905,0.00171877138170218,0.01216910575025,0.0106463585131542
"2010-11-11",-0.0037674122818564,-0.00997498454928047,-0.00577511845845435,-0.00978530537124978,-0.000519173341395507,-0.00111137021163155,-0.00804571078746008,-0.013238384815941,0.00306032486664498,-0.00827685831529135
"2010-11-12",-0.0118379155245013,-0.00554190450314285,-0.00774419894370659,-0.0241801274957124,-0.00539843245289773,-0.00829533331661403,-0.00937250213887209,-0.0134162244554089,-0.0288391826575858,-0.0417298743890028
"2010-11-15",-0.00141445588849254,-0.00202605483736418,0,-0.000431069767297676,-0.0208743767177622,-0.0128533840810342,-0.0109174094197687,0,-0.00949961837834368,0.00158344665627475
"2010-11-16",-0.0155794217800951,-0.0253808449660612,-0.0175609166318295,-0.02629879375777,0.024837796776505,0.00744039915875394,-0.0314565034020307,-0.0198943201917301,-0.0109499850619239,-0.0296442587253676
"2010-11-17",0.000507756545036653,0.0036458019068768,0.0148957634930365,0.00509210339123523,-0.00551287833064551,-0.00287165360982433,0.00873666522045391,0.00179874602327001,-0.00450481786283241,-0.00773927622337289
"2010-11-18",0.0147185412531912,0.0238715349693874,0.0254401235116091,0.0237883332351772,0.00407883407366594,-0.00236628132000161,0.00696656070790724,0.0159015486670091,0.0131154389816137,0.0270935840755162
"2010-11-19",0.00275078133816509,0.00380127953238318,0.000954457054007873,0.000645437550423233,0.00614658239471999,0.00206219582611555,0.00467463258206191,-0.00530176055589993,0.00083277313446195,-0.0143884498865671
"2010-11-22",-0.000831377914755294,-0.014390273752966,-0.00285988350477928,-0.0030101248388702,0.00424411765043176,0.00535095708745903,0.00204727640486646,-0.00380692919179315,0.00968229220156491,0.00324411103721145
"2010-11-23",-0.0144770662992098,-0.0330429288230395,-0.019120455105071,-0.0317013363862924,0.00494864610918389,0.0020473766951461,-0.00705791982496951,-0.0236944367203565,0.00696739607334118,-0.0024252360818755
"2010-11-24",0.0147742880267407,0.0105958029863267,0.0175437703843433,0.0231626110430248,-0.0178500311849973,-0.0107251619796129,0.0192667264645585,0.0120042974663588,-0.00171126399192723,0.0186385840550467
"2010-11-26",-0.011647313580083,-0.0152030034521221,-0.0162834238535665,-0.0248151538759981,0.0138917273380323,0.00433631191349981,-0.00293625777887474,-0.0128935843497771,-0.00797430359084894,0.00477329680878702
"2010-11-29",0.00303025661517453,-0.0167686897993249,0.00486843070710408,0.00781261724643967,0.00855075764107394,0.00215878862287711,-0.00055203505953294,0.0026127684870656,0.00300498833292018,0.00197937849969398
"2010-11-30",-0.00562300117206993,-0.0151599037897576,-0.00484484392019191,-0.00819496722926205,0.00520946354598717,0.00174380236678284,-0.00386735448134856,-0.0122462999593675,0.0143060674970439,-0.00948243194804277
"2010-12-01",0.0212678803815001,0.0321605118311796,0.0204476410261396,0.0285842344579734,-0.0222289895499345,-0.013150342073299,0.00757978109120283,0.0269059845551309,-0.000295325657883816,0.0295173716273018
"2010-12-02",0.0128088815611425,0.0229028327359704,0.00954205282660991,0.0197568732690616,-0.00260748791738352,-0.00249667676833787,0.0135779421504751,0.0215771095830413,-0.00132964982531958,0.00852390259184244
"2010-12-03",0.0026925039921033,0.0119761634033881,0.00567119267796889,0.00361937439247573,-0.0078417067514911,0.000104349018104966,0.00144829672468894,0.00578319466106514,0.0212278850864176,0.0126776145208494
"2010-12-06",-0.00105785155642002,-0.0100337758447352,0.00469921413735719,-0.00169729747814762,0.0141219844438887,0.00625658095153692,0.000541853759204347,-0.00399987934117163,0.00753236725772033,-0.0011380752559228
"2010-12-07",0.000570318966132577,0.00571774770267464,-0.0121609538224479,-0.00467456788400533,-0.0214075869980312,-0.0165800270112338,0.00325243177490009,0.000251097203133543,-0.018762137741628,-0.0068363471000551
"2010-12-08",0.00366347884790974,0.00594278463738385,0.00284111448678237,-0.00640486934231832,-0.00966288693011141,-0.00853601883032395,-0.0149468848492023,0.00250935863168444,-0.0125275238095237,0.00764820133275235
"2010-12-09",0.00389361923745302,0.00154138783985069,0.0018883352087018,-0.0034379722537996,0.00493251067043499,0.0021262238998454,-0.0107859266251343,-0.00150212107528891,0.00430300489740354,-0.00265652955103668
"2010-12-10",0.00581764237397575,0.00461654239669884,-0.00282751180565533,0.00452782949097252,-0.0060823234735885,-0.00848455576620621,0.0103493548503093,0.00350961961508967,0.000295552939925781,-0.00152210433699906
"2010-12-13",0.000642528171277856,0.0104672417139582,0.0132323985482188,0.0064391356216702,0.00375732015960351,0.00320879808892371,0.00256077839388547,0.00949304034477549,0.00472637900520279,0.00990856733381995
"2010-12-14",0.000883211502710646,0.00151584231635415,0.00373158710742261,0.00149292897708153,-0.01454593771284,-0.010555176978907,-0.0102171789291473,0.0044541357106096,0.000955457531301773,-0.00264149255682589
"2010-12-15",-0.00457181952302588,-0.015136108670862,-0.00650562399351184,-0.0161841533661325,-0.0130230974149204,-0.00409496223915329,-0.0110599847120576,-0.010100748051425,-0.010867940050489,-0.00264852684677086
"2010-12-16",0.00580162629371728,0.00512284331121338,0.00561264992286459,0.00281371712455303,0.00692783446812006,0.00595079304006108,0.00260985409692349,0,-0.00660726815012469,-0.0034142641967827
"2010-12-17",0.00107095558617343,-0.00713561409438757,-0.00279082030623701,0.00151107813115958,0.0182376372215385,0.00860521502909228,0.00780783503807148,-0.00971671116763084,0.00291457294543851,0.00761322598608216
"2010-12-20",0.00241378356795874,0.00268681943920424,0.000932982791665538,-0.00452577476265514,-0.00107334848747043,-0.000106695485985964,0.0114367784153824,0.00510762302911272,0.00678095395188438,0.00906684325660567
"2010-12-21",0.00634032664074957,0.00541099922998267,0.00591164179758019,0.0145968362074873,0.00697945954111012,0.00213293276981452,0.0109430949713649,0.00909354995639844,0.00155433349452783,0.00636468751929464
"2010-12-22",0.00311010244224619,0.00358801875300774,0.00373138114331506,0.00344098753055988,-0.0071437024008133,-0.00276680341037905,0.00696607179277509,0.00715596993572376,-0.00199529992634417,0.00520833784775387
"2010-12-23",-0.0014310203926603,0,-0.000929370877353786,-0.00107143162057433,-0.00204061846990145,-0.00352193150837055,-0.00307894464986269,0.00131612244989232,-0.00288781185736087,0.00370100828753817
"2010-12-27",0.000398222602947307,-0.00689496112352905,0.0027906013824619,-0.00321840578379784,0.00893188044360715,0.00385545504549989,0.00799298558796635,0.00630733622629576,0.0026733995938395,-0.0018437366944839
"2010-12-28",0.00143227515515698,-0.00128556813599878,0.00742119989043255,0.000860891480194415,-0.0195854713421394,-0.0105043576534646,0.00396490151339779,-0.000522530547682254,0.0162938596861544,0.0107130588371771
"2010-12-29",0.000715582536040094,0.00926895778577541,0.00920807990732087,0.0128027342751051,0.0169202567953335,0.0112434765124323,0.00448741879938863,0.00966786861376145,0.00357095173028021,0.000365431254790938
"2010-12-30",-0.00158867331384238,-0.00459204954211945,-0.00821165316860695,0.0050988236535221,-0.000751633850746836,-0.00203171414108705,0.00125065038523031,0.00077675346397843,-0.00493797084768133,-0.0120569358201807
"2010-12-31",0.000238758136852146,0.00666319631104217,0.00367999386965812,0.00697540140010466,0.0110647482375976,0.00503471924506194,-0.00124908821257597,0.00672364549751014,0.0123330804373718,0.0188608469237976
"2011-01-03",0.0103379258334386,0.00814693448329007,0.00916616252071134,0.00965563871238651,-0.00754291116973427,-0.00309098610787162,0.0155466785336298,0.00899047406014652,-0.00519031859003516,0.00435577860512337
"2011-01-04",-0.000550808752325715,-0.00202029924891034,0.000907960553623521,0.00457378390238095,0.00117679540696591,0.00235200392148993,-0.0177724644479187,-0.0050916321855663,-0.0235507246376812,-0.0133719281947258
"2011-01-05",0.00519774806281914,-0.00632612947302291,-0.00725965231668957,-0.00248347278476091,-0.0220272452131925,-0.0107735657109456,0.00412092038644563,-0.00230319835636528,-0.00282007421150288,0.0106227280339026
"2011-01-06",-0.0019586978052355,-0.0114590498093758,0,-0.01058096307918,0.00437318592456859,0.00517581633063391,-0.00535267459802102,-0.0143627760874651,-0.00401870224077916,-0.0134106651239178
"2011-01-07",-0.00196239352707017,-0.00540957166760447,0.00365611255996656,-0.009226087504146,0.00533432939492262,0.00665137817444661,-0.00035892186022457,-0.00312235257153115,-0.00186804151732733,-0.00367370341614304
"2011-01-10",-0.00125855364701244,-0.00492114586887327,0,-0.0103705663451228,0.00541395217207752,0.003409998089277,-0.000358506790044344,-0.00313251460291386,0.00404246887194981,0.011799414326642
"2011-01-11",0.00354394618526754,0.00702776530836347,0.00728612712505528,0.0106930262939409,-0.00560019871892536,-0.00392925398426136,-0.0017950318267862,0.00418973405826284,0.00589031486319391,0.0112973351676404
"2011-01-12",0.00902441698683987,0.0294650465815385,0.00904167107116982,0.0201015493900667,-0.00779854901562105,-0.00287926882448886,0.00449529012043892,0.0151240271073847,0.00407681405153615,0.00648652330629895
"2011-01-13",-0.00163295639335415,0.00477014816454036,-0.000896085380229006,-0.0087119382121118,0.00895151705948516,0.00673615511325165,0.00286424091079085,0.00154099295656818,-0.0104090058108441,-0.00143218406437717
"2011-01-14",0.00724440164959206,0.00924546246468982,0,0.0029296668321559,-0.00638331015228999,-0.00276140910467382,0.00678342646677366,0.00641232129991365,-0.0101454753417649,0.00466120136986303
"2011-01-18",0.00170146808778182,0.00990356494988087,0.00269071775285901,-0.00146050488452965,-0.00468230924527679,-0.00244926404939916,0.00939709720481541,0,0.00557684067259268,-0.00107072407837805
"2011-01-19",-0.00980525232444429,-0.00833548244100513,-0.00178901494916328,-0.00773094675260344,0.00722035714028801,0.0025626894241495,-0.0119444011001046,-0.00535204140358603,0.00217348433796283,-0.0010718355661794
"2011-01-20",-0.00132577204345985,-0.006427797549723,-0.00896065180496597,-0.0109496764559469,-0.0137935705150132,-0.00777437927705049,-0.00213316393833485,-0.0102485306692071,-0.0188453782617007,-0.0100142789403238
"2011-01-21",0.00226454299521639,0.0126896612260083,-0.00994570569287034,-0.0104322874114476,0.00792952332044927,0.00332693805475182,0.00391932442205034,-0.000258871006124983,-0.00129571649304228,0.0101155791717931
"2011-01-24",0.00568653652885787,0.0100737940647873,0.00639281706965034,0.00774551150408298,0.000436741739986646,0.000107225371443143,0.00496888362104531,0.00699166842396282,-0.00511331759988787,-0.00858363143320384
"2011-01-25",0.000542053109497509,-0.00267559617922819,0.00907418183927033,-0.00597817025473857,0.00950221258019801,0.00502728182816647,0.0105952719828741,0.00539945445292167,-0.00199443846276126,-0.0126262915104778
"2011-01-26",0.00387113246235593,0.0053658025882477,-0.00179856698486225,0.00880607452940096,-0.0151466447245724,-0.00606615928036247,0.00279574685522133,0.00332479516124207,0.00814756303700692,0.022287197767916
"2011-01-27",0.00246770430823906,0.0055799466782902,0.000901106917544192,-0.00340639354722228,0.00450373897670175,0.0037473608268459,0.0139395221352654,-0.00254900505823863,-0.0246264402370709,-0.00857756784427399
"2011-01-28",-0.0174630227553414,-0.0243669958830639,-0.0171017368584124,-0.0316170110935566,0.00524931882349167,0.00458778218170219,-0.0156383015124129,-0.0171222811597399,0.0183694129602125,0.0126171519384639
"2011-01-31",0.00751643038954741,0.0140951992425418,0.000915753727790847,0.010588873311284,-0.00761502764748789,-0.00392979195138343,0.0118713183880683,0.00831995292452725,-0.00314709858111084,0.0156639663968994
"2011-02-01",0.016008914851827,0.0246281153032679,0.0201280206784189,0.0242304617107796,-0.00495072391715523,-0.00464908009943021,0.00465855054668918,0.018050692217404,0.00716106903677027,0.00736069690789165
"2011-02-02",-0.0019121192292626,-0.00333176017093195,0.0098655523127249,-0.00745959264884222,0.000221829984668354,-0.0023621831932894,0.000172054362931773,-0.0030395333031894,-0.00267588678877939,0.00974249183749221
"2011-02-03",0.00222209443261123,-0.00501462681139875,0.00799304473449336,-0.00128839823724958,-0.0082903505091918,-0.0057041195328249,0.00257526113056539,0.00152430706429385,0.0134151018799946,-0.00654718192587811
"2011-02-04",0.00282900219680782,-0.00287964364460713,0,-0.000215035611967229,-0.0101428907399421,-0.00617057078925731,-0.00907702066114324,-0.00608798551873124,-0.00408466726364609,-0.00554982926237513
"2011-02-07",0.00625288983373107,0.00601705611689507,-0.000881059827979369,0.00129021002060137,0.00518001731075635,-0.000436021200133085,0.0112338794558529,0.0028070084648486,0.000151822872495266,-0.00279033021422048
"2011-02-08",0.00454610465189353,0.00717673272322483,0.00617268351047473,0.000429634964459691,-0.00918622338780983,-0.00686423306917794,0.0025640852338209,0.000763903171963731,0.0110875309660747,0.0066456883384618
"2011-02-09",-0.00226272547605155,0.00190045345759549,-0.00701143968228135,-0.0229710449707679,0.00870598009351808,0.00570508878455045,0.00238628810652353,-0.00940992158113041,-0.000525702272237361,0.00486442282025079
"2011-02-10",0.000378060976048866,-0.0101947465599102,-0.000882515793772187,-0.00944845233694191,-0.011544823348191,-0.00327294257824706,0.00323143847953644,-0.00744550627144513,-0.00165327262664072,-0.00587827762052273
"2011-02-11",0.00597027607662337,-0.000478620569276611,0.000883295315839083,0.0122004369590396,0.0144008231050321,0.0045973160514281,0.00627226886108212,0.000258745909205604,-0.00398945409155649,-0.0034782337237621
"2011-02-14",0.00240407299705625,0.000239502922797286,0.0088260781576619,-0.00504055048895835,0.000671220442805653,0.00032672323210825,-0.000168338026657278,0.00206871200107916,0.00476110917980832,0.00488656611359017
"2011-02-15",-0.0031479973436781,-0.00167724259569479,-0.0069988760104861,0.00198248063986406,0.0044675269335992,0.00228764260855741,-0.00336985798556799,-0.00567733635545908,0.00767208742396597,-0.0128516577989388
"2011-02-16",0.00631553971046794,0.0112792581873404,0.0140968082857957,0.00835360753033565,-0.00322476601465049,-0.00141275482808312,0.00287383967968768,0.0124579806555027,0.000970403814507748,0.00738907951042345
"2011-02-17",0.00298843329170428,0.00427167492695713,0.0086880745051634,0.0034880809929394,0.00156150450028614,0.00370000480255994,0.00134854157583919,0.0084591498300548,0.00700959700180781,0.00314359140182985
"2011-02-18",0.00208571439427474,0.00472571002470246,-0.000861426139856292,0.0060826464376551,-0.00311865937806466,-0.000217017768551098,0.00387229963927016,0.00279630013544496,0.00274001050933093,-0.00104452128235921
"2011-02-22",-0.0200698212395144,-0.0275163804172934,-0.0275860261311587,-0.0319581757583023,0.0149731537073252,0.00965154943170887,-0.00905609444878608,-0.0240812635973343,0.00649870005173336,-0.0013942454186886
"2011-02-23",-0.006144437929129,-0.000967382822739116,0.00177295494772878,0.00089200479921181,0.00363351379096133,-0.00246986819247075,-0.00795380023644698,0.0054546471580057,0.0089515156112745,0.022338577845733
"2011-02-24",-0.000686966202832817,0.00145251087286069,-0.00265507482821381,0.0024516084395978,0.0063621063305197,0.00258384653586408,-0.00545919043014853,0.000258449508828695,-0.00749035733729753,-0.0088767423995405
"2011-02-25",0.0106928667298938,0.00991029725853476,0.0133097649632155,0.0120052909535631,0.00588679929260372,0.00322188450543037,0.0178392513967158,0.0178200844236911,0.00659443893887568,0.0220461675838699
"2011-02-28",0.00619652338385124,0.011728492914431,0.0096323039399151,0.00593178933129623,0.00130016060767346,-0.000428071594448687,0.0208962264183801,0.013448353106376,0.00203813502554451,0.00168513945786297
"2011-03-01",-0.0166729480621342,-0.0160872014522645,-0.00173453740056406,-0.0102645484819881,0.00289912250765245,0.00113881655276327,-0.0269064401460376,-0.0160240772896521,0.0172162932669973,0.0151413543804151
