"","code","name","stock"
"51688","00131939","선도전기","007610"
"51715","00330044","캠시스","050110"
"51745","00159795","한국카본","017960"
"51748","01257872","에스퓨얼셀","288620"
"51755","01243550","IBKS제7호스팩","276920"
"51760","00533191","루미마이크로","082800"
"51799","00101664","경보제약","214390"
"51803","00131832","SK디스커버리","006120"
"51866","00142865","WISCOM","024070"
"51900","00364403","쏠리드","050890"
"51903","00276834","KMH하이텍","052900"
"51923","00356839","중앙오션","054180"
"51930","00385363","빅텍","065450"
"51951","01158632","진코스텍","250030"
"52008","00189538","피델릭스","032580"
"52051","00491053","진바이오텍","086060"
"52065","00356389","프럼파스트","035200"
"52078","00303396","한국컴퓨터","054040"
"52107","00166573","환인제약","016580"
"52126","00143794","원림","005820"
"52140","00360674","코위버","056360"
"52144","00611286","티케이씨","191600"
"52188","00657987","KMH","122450"
"52204","00795135","코오롱인더","120110"
"52219","00154392","에스트라","016570"
"52241","00614593","넥스트아이","137940"
"52243","00797364","KC코트렐","119650"
"52312","01363924","한국미라클피플사","331660"
"52328","00527464","에이치시티","072990"
"52362","01165155","모비스","250060"
"52368","01398151","교보9호스팩","331520"
"52397","00997812","코미코","183300"
"52400","00963976","SG","255220"
"52416","00435969","인피니트헬스케어","071200"
"52450","00218575","황금에스티","032560"
"52451","00842619","레고켐바이오","141080"
"52500","00268251","다산네트웍스","039560"
"52503","00877819","데이타솔루션","263800"
"52510","00416654","유엔젤","072130"
"52574","00123523","창해에탄올","004650"
"52588","00357607","케이피티유","054410"
"52596","00447609","비에이치","090460"
"52604","00528515","한라IMS","092460"
"52606","00541163","이엠텍","091120"
"52622","00173731","씨앤에스자산관리","032040"
"52664","00243988","에스케이브로드밴드","033630"
"52667","00361381","제이브이엠","054950"
"52687","00118044","동원수산","030720"
"52736","00173351","삼진","032750"
"52738","00220686","에스피지","058610"
"52741","00106881","인디에프","014990"
"52784","00117179","디와이","013570"
"52789","00116824","동아쏘시오홀딩스","000640"
"52793","00956930","동아에스티","170900"
"52806","01037542","바이옵트로","222160"
"52836","00151368","인터지스","129260"
"52846","00244783","한네트","052600"
"52932","00855163","미원화학","134380"
"52985","00519252","THE E&M","089230"
"52991","00654272","램테크놀러지","171010"
"53001","00972293","파멥신","208340"
"53026","00524786","비엠티","086670"
"53035","00127200","삼영전자공업","005680"
"53070","00838005","서진시스템","178320"
"53137","00441650","케이씨에스","115500"
"53145","01264234","엘에이티","311060"
"53154","01406618","IBKS제11호스팩","335890"
"53169","00371740","디스플레이텍","066670"
"53186","00164724","현대엘리베이터","017800"
"53201","00398668","휴비츠","065510"
"53203","00606664","케이엔더블유","105330"
"53211","00133511","SG세계물산","004060"
"53228","00167004","흥구석유","024060"
"53270","01119651","엘리비젼","276240"
"53302","00259934","예림당","036000"
"53303","00531865","유니테크노","241690"
"53315","00269922","인바디","041830"
"53317","00493510","뉴프렉스","085670"
"53350","00239596","쎄니트","037760"
"53351","00154462","아모레퍼시픽그룹","002790"
"53355","00484682","엘오티베큠","083310"
"53357","00109268","대동스틸","048470"
"53360","00552992","진매트릭스","109820"
"53414","00188973","화일약품","061250"
"53433","00665630","테라텍","151750"
"53440","01011438","에이치엘사이언스","239610"
"53449","00599489","청광건설","140290"
"53472","01276901","삼성스팩2호","291230"
"53473","01309388","티라유텍","322180"
"53474","01251489","라온피플","300120"
"53476","00216498","성도이엔지","037350"
"53477","01416457","하나금융15호스팩","341160"
"53491","00141556","오로라","039830"
"53493","00458234","아시아나IDT","267850"
"53497","00497631","티플랙스","081150"
"53503","01113499","시큐센","232830"
"53509","00638539","뉴로스","126870"
"53513","00365457","제이티","089790"
"53602","00833064","엠플러스","259630"
"53627","00872850","비지스틸","179440"
"53642","00174208","진성티이씨","036890"
"53644","00441447","케이씨티","089150"
"53649","00245472","티씨케이","064760"
"53650","00171265","파라다이스","034230"
"53754","01089855","해마로푸드서비스","220630"
"53769","01166109","예선테크","250930"
"53788","00258360","위지트","036090"
"53789","01344752","케어룸의료산업","327970"
"53849","00166500","화천기계","010660"
"53852","00869272","서전기전","189860"
"53879","00295547","디지아이","043360"
"53914","00592653","유비벨록스","089850"
"53944","00161976","한세예스24홀딩스","016450"
"53949","00493185","제이스텍","090470"
"53957","00123143","보령제약","003850"
"53964","01246034","네오펙트","290660"
"53990","00146296","일신석재","007110"
"54000","00115472","미주제강","002670"
"54017","00416414","넥스턴","089140"
"54034","00340096","미래에셋벤처투자","100790"
"54057","00974927","NEW","160550"
"54062","00352499","링네트","042500"
"54086","00264714","SG&G","040610"
"54090","01363818","롯데리츠","330590"
"54102","00148948","조비","001550"
"54108","00537832","푸른기술","094940"
"54122","00409371","인베니아","079950"
"54135","00422895","세이브존I&C","067830"
"54146","01020843","엔에스","217820"
"54169","01222432","에스제이그룹","306040"
"54183","00156910","SBI인베스트먼트","019550"
"54217","01116344","이비테크","208850"
"54222","01035289","모두투어리츠","204210"
"54238","00123718","부광약품","003000"
"54240","00652007","메카로","241770"
"54268","00910947","바다로19호","155900"
"54308","00646732","진양홀딩스","100250"
"54315","00761059","펌텍코리아","251970"
"54324","00307222","YBM넷","057030"
"54328","00198378","녹십자셀","031390"
"54351","01124680","보라티알","250000"
"54362","00138206","쌍용건설","012650"
"54374","00957735","클리오","237880"
"54383","00407975","엔터미디어","068420"
"54405","00584362","넥스지","081970"
"54422","00200910","아이즈비전","031310"
"54428","00579980","아이티엠반도체","084850"
"54436","00133557","PN풍년","024940"
"54461","00296078","APS홀딩스","054620"
"54479","00159740","KISCO홀딩스","001940"
"54491","01138993","원바이오젠","278380"
"54499","01035678","와이제이엠게임즈","193250"
"54502","00447502","바이오톡스텍","086040"
"54506","00159209","한전기술","052690"
"54507","00625942","아이원스","114810"
"54513","00120508","롯데푸드","002270"
"54525","01137903","디케이티","290550"
"54531","00306719","에스텍","069510"
"54533","00135050","우리들제약","004720"
"54535","00105101","예스코홀딩스","015360"
"54542","01060814","삼양패키징","272550"
"54549","00405320","웹젠","069080"
"54556","00230036","드래곤플라이","030350"
"54573","01199550","현대에너지솔루션","322000"
"54584","01068658","디딤","217620"
"54598","00350020","파인디앤씨","049120"
"54599","00347734","진양화학","051630"
"54600","01316254","효성첨단소재","298050"
"54657","00608316","대한과학","131220"
"54662","00991191","앱클론","174900"
"54713","00249982","솔본","035610"
"54719","00107066","남광토건","001260"
"54730","01258710","이노메트리","302430"
"54776","00687711","한국철강","104700"
"54788","00870861","와이엠씨","155650"
"54798","01336285","SK4호스팩","307070"
"54800","00163114","서연","007860"
"54808","01181515","엘앤씨바이오","290650"
"54817","00266943","넥슨지티","041140"
"54819","01108099","현대코퍼레이션홀딩스","227840"
"54821","00397252","조이시티","067000"
"54823","01179608","포인트엔지니어링","256630"
"54832","00148832","제주은행","006220"
"54848","00765462","씨에스베어링","297090"
"54852","00962223","지니언스","263860"
"54923","01073678","로고스바이오","238120"
"54986","00148939","조광피혁","004700"
"55004","00178754","동아지질","028100"
"55018","00158963","유나이티드","033270"
"55021","00580667","S&K폴리텍","091340"
"55028","00815767","선데이토즈","123420"
"55038","01108248","지노믹트리","228760"
"55039","00160375","진양폴리우레탄","010640"
"55058","00134963","송원산업","004430"
"55065","00447928","네오티스","085910"
"55076","00669450","바이오프로테크","199290"
"55091","00121570","문배철강","008420"
"55111","00975290","에이스토리","241840"
"55112","00447982","에스피엠씨","074000"
"55120","00217743","화성밸브","039610"
"55136","00490151","파트론","091700"
"55150","00604426","인터로조","119610"
"55196","00132211","선창산업","002820"
"55218","00357360","한세엠케이","069640"
"55228","00114093","덕성","004830"
"55232","00336297","고려신용정보","049720"
"55242","00121154","엠에스씨","009780"
"55264","00173661","에스지신성건설","001970"
"55311","00808086","애니젠","196300"
"55314","00156859","KTB투자증권","030210"
"55381","00563545","테스나","131970"
"55390","00334615","콜마파마","038710"
"55392","00445869","유니포인트","121060"
"55404","00521433","엔지브이아이","093510"
"55406","00398808","디지털대성","068930"
"55420","00536888","다믈멀티미디어","093640"
"55428","00137252","사조동아원","008040"
"55441","01188378","시스웍","269620"
"55442","00455875","와토스코리아","079000"
"55445","00525679","차바이오텍","085660"
"55453","00470829","한솔인티큐브","070590"
"55467","00150828","진흥기업","002780"
"55471","00140946","한솔로지스틱스","009180"
"55474","00256502","에이텍","045660"
"55494","00101628","경방","000050"
"55498","00113508","노루홀딩스","000320"
"55533","00306454","한국정보인증","053300"
"55543","00173795","신흥","004080"
"55554","00160861","한농화성","011500"
"55555","00155452","풍국주정","023900"
"55560","00147222","전방","000950"
"55566","00201733","TJ미디어","032540"
"55572","00113261","대한광통신","010170"
"55617","00129387","삼화페인트공업","000390"
"55620","00264228","위즈코프","038620"
"55628","00563518","비나텍","126340"
"55656","00606770","참좋은여행","094850"
"55664","00447487","제주반도체","080220"
"55667","00105165","극동전선","006250"
"55670","00110547","넥상스코리아","003050"
"55673","01139035","티에스아이","277880"
"55696","00939331","한국콜마","161890"
"55697","00203290","한국콜마홀딩스","024720"
"55698","00414850","효성 ITX","094280"
"55706","00148531","제일제강","023440"
"55774","00271501","코아시아","045970"
"55799","01021666","덕산테코피아","317330"
"55803","00815095","우리이앤엘","153490"
"55811","00527491","코리아에스이","101670"
"55818","00306162","상상인","038540"
"55844","00143226","디케이디앤아이","033310"
"55845","01034730","크로넥스","215570"
"55871","00226547","오상자이엘","053980"
"55911","00104722","국제약품","002720"
"55922","00350738","테라리소스","053320"
"55927","00143314","에이엔피","015260"
"55948","00160621","한국화장품제조","003350"
"55954","01061497","퓨쳐스트림네트웍스","214270"
"55957","00159005","생고뱅코리아홀딩스","002000"
"55986","00269612","파워로직스","047310"
"56006","00886792","루켄테크놀러지스","162120"
"56008","00402110","시큐브","131090"
"56014","01196313","유에스티","263770"
"56019","01071041","천랩","311690"
"56036","00161462","에이티넘인베스트","021080"
"56044","00186717","태양","053620"
"56046","00135467","승일","049830"
"56054","00133089","성원","015200"
"56078","01109070","비피도","238200"
"56086","00568461","보광산업","225530"
"56098","00146649","일진홀딩스","015860"
"56104","00373447","서린바이오","038070"
"56116","00173874","넥센타이어","002350"
"56128","01135057","녹십자웰빙","234690"
"56136","01182578","대유에이피","290120"
"56137","00347062","SK바이오랜드","052260"
"56171","00359623","우리산업홀딩스","072470"
"56184","00185356","제룡전기","033100"
"56200","00113191","코리안리","003690"
"56203","00156442","한국가구","004590"
"56241","00361725","에스케이커뮤니케이션즈","066270"
"56248","00445799","서원인텍","093920"
"56256","00202839","한창산업","079170"
"56273","00925967","이엠티","232530"
"56286","00317681","메타바이오메드","059210"
"56297","00159971","KC그린홀딩스","009440"
"56315","00569691","디엔에프","092070"
"56318","00540571","엘디티","096870"
"56350","00267942","큐캐피탈","016600"
"56365","00130408","서산","079650"
"56367","00453488","세화아이엠씨","145210"
"56401","00112679","대창단조","015230"
"56408","00811372","노바렉스","194700"
"56414","00113544","대한화섬","003830"
"56417","00225706","JW생명과학","234080"
"56422","00146214","일성신약","003120"
"56428","00207375","대한뉴팜","054670"
"56429","00136095","조은저축은행","031920"
"56442","00929778","세기리텍","199870"
"56453","00216434","체리부로","066360"
"56460","01112700","에스엘에스바이오","246250"
"56465","00164706","현대약품","004310"
"56467","00264732","파인디지털","038950"
"56468","00614478","휴메딕스","200670"
"56531","00339072","팬스타엔터프라이즈","054300"
"56541","01335930","티움바이오","321550"
"56551","00525864","피앤씨테크","237750"
"56558","00531917","톱텍","108230"
"56560","00816696","큐엠씨","136660"
"56562","00413046","셀트리온","068270"
"56566","00321204","관악산업","076340"
"56586","01020524","자이글","234920"
"56592","00832700","에이펙스인텍","207490"
"56613","00102140","경인전자","009140"
"56620","01243772","신한제4호스팩","277480"
"56633","00231664","우리기술투자","041190"
"56641","00788773","씨젠","096530"
"56672","00136457","SH에너지화학","002360"
"56682","00357935","HDC현대EP","089470"
"56686","00238199","로지시스","067730"
"56687","00109718","사조대림","003960"
"56696","00136864","신원","009270"
"56702","00132628","성문전자","014910"
"56746","00396925","엠로","058970"
"56750","00108649","TPC","048770"
"56767","01231786","슈프리마아이디","317770"
"56769","00531829","엠아이텍","179290"
"56779","00548519","에스엔피제네틱스","086460"
"56785","00206039","경남스틸","039240"
"56786","01359815","하나금융13호스팩","320000"
"56816","01328170","노드메이슨","317860"
"56818","00109037","대성창투","027830"
"56826","00585538","에스에너지","095910"
"56847","00442154","제이엔케이히터","126880"
"56918","00246620","케이엘넷","039420"
"56929","01187148","케어랩스","263700"
"56959","00516246","알에프세미","096610"
"56967","00599957","슈프리마에이치큐","094840"
"56980","00159874","한국컴퓨터지주","009760"
"56982","00123107","보락","002760"
"56996","00414601","유니퀘스트","077500"
"57002","00352000","하우리","049130"
"57012","00109781","대림제지","017650"
"57040","00506294","가비아","079940"
"57105","00607797","엄지하우스","224810"
"57115","00130684","서울도시가스","017390"
"57144","00867098","티로보틱스","117730"
"57152","00823429","한국화장품","123690"
"57159","00250997","대정화금","120240"
"57162","00110307","대선조선","031990"
"57179","00536286","윈팩","097800"
"57187","01390399","미래에셋대우스팩3호","328380"
"57199","00407036","선바이오","067370"
"57267","00250137","전파기지국","065530"
"57279","00486097","나스미디어","089600"
"57282","00159731","글로본","019660"
"57284","01325429","네온테크","306620"
"57293","00554352","아이큐어","175250"
"57296","01035942","메디안디노스틱","233250"
"57325","00629212","딜리","131180"
"57336","00220057","유비케어","032620"
"57374","00122551","백산","035150"
"57385","01350638","티티씨디펜스","309900"
"57421","00201742","유라테크","048430"
"57450","00353610","이니텍","053350"
"57499","00135999","신라섬유","001000"
"57517","00109453","STX조선해양","067250"
"57574","00108940","대성홀딩스","016710"
"57595","00825959","하이비젼시스템","126700"
"57617","00170558","코웨이","021240"
"57618","00442455","코스나인","082660"
"57619","00678096","맥스로텍","141070"
"57623","00155586","피에스엠씨","024850"
"57628","00362201","세운메디칼","100700"
"57657","00304915","코리아에셋투자증권","190650"
"57679","00428321","해태제과식품","101530"
"57694","00560982","바이오솔루션","086820"
"57720","00226316","호전실업","111110"
"57721","01099667","에스디생명공학","217480"
"57755","00914040","씨엠에스에듀","225330"
"57784","00545734","아미코젠","092040"
"57791","00332927","제이에스코퍼레이션","194370"
"57794","00560849","에스앤디","260970"
"57842","00989619","알테오젠","196170"
"57936","00994994","나노","187790"
"57941","00140168","지투알","035000"
"57996","00663289","위월드","140660"
"58026","00609324","뷰웍스","100120"
"58029","00138057","써니전자","004770"
"58051","00158219","시그네틱스","033170"
"58079","00151298","DSR제강","069730"
"58097","01062177","제놀루션","225220"
"58168","00576789","디젠스","113810"
"58175","00899459","레이언스","228850"
"58190","00917861","슈피겐코리아","192440"
"58194","00410915","서울옥션","063170"
"58204","01109955","링크제니시스","219420"
"58209","00145862","인천도시가스","034590"
"58270","01316227","효성티앤씨","298020"
"58291","01211232","코윈테크","282880"
"58368","00303192","디에이피","066900"
"58395","00541349","셀트리온제약","068760"
"58404","00264255","바텍","043150"
"58409","00617314","타이거일렉","219130"
"58417","00449254","쎄트렉아이","099320"
"58437","00598198","컴퍼니케이","307930"
"58442","00860730","에이리츠","140910"
"58469","00587925","바이오리더스","142760"
"58492","00858124","알에스오토메이션","140670"
"58506","00540447","유니테스트","086390"
"58508","00595191","후성","093370"
"58511","00113225","대한제강","084010"
"58515","00776820","영원무역","111770"
"58526","00117498","디피씨","026890"
"58531","00112907","코원에너지서비스","026870"
"58534","01222867","제테마","216080"
"58538","01026616","유투바이오","221800"
"58542","01032583","고려시멘트","198440"
"58576","00172936","동일산업","004890"
"58601","00341916","오스템임플란트","048260"
"58615","00132725","성보화학","003080"
"58622","00169215","에너토크","019990"
"58637","00360036","백금T&A","046310"
"58672","00103015","고려제약","014570"
"58681","00231363","LG유플러스","032640"
"58692","00201131","아즈텍WB","032080"
"58693","00296263","YW","051390"
"58709","00675594","디티앤씨","187220"
"58722","01203808","AP시스템","265520"
"58725","00626464","지엔씨에너지","119850"
"58727","00372226","티에스이","131290"
"58769","00816544","토니모리","214420"
"58782","00101488","경동나비엔","009450"
"58790","00402989","코스온","069110"
"58791","00523176","네추럴FNP","086220"
"58794","01076550","주노콜렉션","221670"
"58796","00225742","KT서브마린","060370"
"58825","00155638","피에스텍","002230"
"58828","00413523","한미글로벌","053690"
"58832","01259418","대보마그네틱","290670"
"58838","00589127","KEC","092220"
"58846","00109824","대림통상","006570"
"58847","00491415","인포바인","115310"
"58860","00350312","HDC아이콘트롤스","039570"
"58886","00104519","국보","001140"
"58922","00527880","썬테크놀로지스","122800"
"58957","00977641","하이로닉","149980"
"58983","01190513","명진홀딩스","267060"
"58985","00385336","홈캐스트","064240"
"59011","00104537","국영지앤엠","006050"
"59045","00161709","퍼시스","016800"
"59101","00231044","우리기술","032820"
"59137","00406392","엔에스쇼핑","138250"
"59139","00148364","하림지주","003380"
"59142","00260408","팜스코","036580"
"59162","00138303","쌍용정보통신","010280"
"59172","00450995","대모","317850"
"59178","00537221","바이오코아","216400"
"59184","00962922","팬젠","222110"
"59214","01116274","엠앤씨생명과학","225860"
"59241","00596677","매커스","093520"
"59242","00327396","옵트론텍","082210"
"59245","00256380","유아이엘","049520"
"59284","00219848","서희건설","035890"
"59301","00897752","천보","278280"
"59311","00291231","우전","052270"
"59316","00389110","지어소프트","051160"
"59364","00118026","동원산업","006040"
"59373","00360577","엑사이엔씨","054940"
"59383","00178851","동양에스텍","060380"
"59401","00260569","유니셈","036200"
"59412","00167031","흥국","010240"
"59437","00831428","디에이치피코리아","131030"
"59446","00127857","삼익악기","002450"
"59449","01221947","비엔에프코퍼레이션","271780"
"59461","00111421","휴니드테크놀러지스","005870"
"59478","01118139","이도바이오","336040"
"59522","01384477","신한제5호스팩","323230"
"59528","00378220","버킷스튜디오","066410"
"59529","00904672","넷마블","251270"
"59530","01085442","휴벡셀","212310"
"59541","00861720","이즈미디어","181340"
"59545","01335453","삼성머스트스팩3호","309930"
"59546","01327092","라닉스","317120"
"59548","00126788","삼아제약","009300"
"59549","00219440","휴맥스홀딩스","028080"
"59562","01011872","엔에스엠","238170"
"59580","00605328","씨앤지하이테크","264660"
"59590","00137207","유니켐","011330"
"59616","00351995","지에스이","053050"
"59623","01084364","엔지스테크널러지","208860"
"59660","00101220","KG케미칼","001390"
"59675","00242712","엘컴텍","037950"
"59678","00163196","한일철강","002220"
"59696","00140779","영보화학","014440"
"59697","01018617","메디쎄이","200580"
"59710","00101433","경농","002100"
"59712","00301112","삼화네트웍스","046390"
"59718","00111227","대양제지","006580"
"59763","00128546","삼천당제약","000250"
"59785","00131692","서흥","008490"
"59786","00129271","삼화전기","009470"
"59790","01152470","펄어비스","263750"
"59816","00883980","아이디스","143160"
"59860","00106456","지앤엘","014590"
"59862","00571483","오이솔루션","138080"
"59889","00162072","한신기계공업","011700"
"59893","00370918","케이디켐","221980"
"59894","00863038","윌링스","313760"
"59908","00650629","SBS미디어홀딩스","101060"
"59919","00145260","율촌화학","008730"
"59983","00671376","티웨이항공","091810"
"59987","00109514","티웨이홀딩스","004870"
"59990","01203507","에스엠비나","299670"
"59995","01071944","미래생명자원","218150"
"60020","01336443","한국제8호스팩","310870"
"60046","00131504","서한","011370"
"60162","00141282","에이치디씨영창","001890"
"60184","00533508","제이엠티","094970"
"60191","00222435","제이엠아이","033050"
"60203","01055317","비엔디생활건강","215050"
"60278","00133751","세명전기","017510"
"60341","01337114","구스앤홈","329050"
"60342","00819374","나무가","190510"
"60357","00439965","나노신소재","121600"
"60383","00560122","텔레필드","091440"
"60391","00491336","잘만테크","090120"
"60397","00787057","휴맥스","115160"
"60416","00403766","피피아이","062970"
"60420","00486875","우양","103840"
"60482","00188797","포메탈","119500"
"60513","01038693","드림시큐리티","203650"
"60555","00111193","대양전기공업","108380"
"60641","00626011","아이텍","119830"
"60650","00238153","파세코","037070"
"60662","01078178","RFHIC","218410"
"60675","00409140","이원컴포텍","088290"
"60721","01407158","신한제6호스팩","333050"
"60722","00264635","에스넷","038680"
"60769","00128227","삼정펄프","009770"
"60861","01276327","위지윅스튜디오","299900"
"60865","01267550","나라소프트","288490"
"60887","00150536","진양제약","007370"
"60911","00123772","부국증권","001270"
"60927","01093007","LS전선아시아","229640"
"60931","00298447","아모텍","052710"
"60959","00407814","크리스탈","083790"
"61046","01095704","케이엠제약","225430"
"61063","00298340","에스티아이","039440"
"61094","00180795","인팩","023810"
"61103","01428203","케이씨씨글라스","344820"
"61111","00148993","하이트진로홀딩스","000140"
"61119","01063990","로보로보","215100"
"61154","00807555","메가엠디","133750"
"61197","00375931","인선이엔티","060150"
"61207","00545114","랩지노믹스","084650"
"61214","01101041","패션플랫폼","225590"
"61218","00172680","동국산업","005160"
"61273","00199076","동일기연","032960"
"61281","00130046","다함이텍","009280"
"61292","00363486","로체시스템즈","071280"
"61319","00276083","스카이문스테크놀로지","033790"
"61338","01235296","셀리드","299660"
"61367","00366845","탑엔지니어링","065130"
"61382","00471068","덕산하이메탈","077360"
"61402","00463342","에스텍파마","041910"
"61419","00148595","제일테크노스","038010"
"61420","00919966","신라젠","215600"
"61421","00410997","누리플랜","069140"
"61468","00226866","인탑스","049070"
"61490","00149345","조흥","002600"
"61497","00105961","LG이노텍","011070"
"61516","00210980","원익","032940"
"61549","01414422","엔에이치스팩15","339950"
"61581","00128175","원익큐브","014190"
"61582","01011562","우성아이비","194610"
"61598","01407909","대신밸런스제8호스팩","336570"
"61611","00397191","팬엔터테인먼트","068050"
"61614","00543107","오킨스전자","080580"
"61641","00404701","한국자산신탁","123890"
"61664","00340272","에스폴리텍","050760"
"61687","01276026","지놈앤컴퍼니","314130"
"61698","00871833","에스티팜","237690"
"61718","00965813","미투온","201490"
"61745","00310156","셀루메드","049180"
"61749","01077577","우리산업","215360"
"61779","00117638","동양텔레콤","007150"
"61796","00317210","성호전자","043260"
"61801","99999999","금감원(테스트)","999980"
"61809","00149594","한국캐피탈","023760"
"61814","00602136","동양피엔에프","104460"
"61824","01042085","엑셈","205100"
"61851","00977650","엔케이맥스","182400"
"61864","00248053","지에스엔텍","037640"
"61867","00574611","SDN","099220"
"61872","01238169","오리온","271560"
"61903","01016886","테크엔","308700"
"61929","00144164","SK가스","018670"
"61938","00105475","금강철강","053260"
"61982","00364254","알티캐스트","085810"
"61984","00613318","와이지엔터테인먼트","122870"
"61986","00173102","모나리자","012690"
"61993","00110060","대백저축은행","026970"
"61997","00152729","광전자","017900"
"62005","01013311","민앤지","214180"
"62006","00977377","에이비온","203400"
"62026","00104999","윌비스","008600"
"62087","00117337","동양","001520"
"62091","00485177","일진파워","094820"
"62114","00107677","남영비비안","002070"
"62146","01267222","캐리소프트","317530"
"62156","01042650","큐리언트","115180"
"62159","00788737","이퓨쳐","134060"
"62217","00128032","삼일제약","000520"
"62234","00983934","아이스크림에듀","289010"
"62235","00992543","삼양옵틱스","225190"
"62245","00334624","팍스넷","038160"
"62259","00117577","오리온홀딩스","001800"
"62268","00660291","옵티시스","109080"
"62274","00188089","한섬","020000"
"62275","00124805","푸른저축은행","007330"
"62290","01027794","브이원텍","251630"
"62301","01393721","유진스팩5호","331380"
"62314","00233653","한국토지신탁","034830"
"62320","01124653","슈프리마","236200"
"62415","00166528","서암기계공업","100660"
"62470","01359736","유진스팩4호","321260"
"62502","00162911","한일사료","005860"
"62528","00172185","남성","004270"
"62530","00521390","뉴파워프라즈마","144960"
"62537","00599285","서플러스글로벌","140070"
"62541","00155212","포스코 ICT","022100"
"62543","01251595","압타바이오","293780"
"62551","00352064","프리엠스","053160"
"62571","00161383","한미반도체","042700"
"62609","00878915","DGB금융지주","139130"
"62620","00165343","혜인","003010"
"62654","00144021","원풍물산","008290"
"62655","01014055","에스트래픽","234300"
"62664","00551920","네오팜","092730"
"62667","00180263","리더스코스메틱","016100"
"62669","00144012","원풍","008370"
"62674","00541862","판도라티비","202960"
"62680","00155498","풍림산업","001310"
"62682","01366000","신영스팩5호","323280"
"62688","00141671","오리콤","010470"
"62693","00159786","유니드","014830"
"62725","00220622","서호전기","065710"
"62776","00231105","동성화인텍","033500"
"62806","00309831","알에프텍","061040"
"62815","00175623","라이브플렉스","050120"
"62832","00137359","신풍제약","019170"
"62834","00141404","영풍제지","006740"
"62835","01262458","동아타이어","282690"
"62841","00663669","우노앤컴퍼니","114630"
"62889","00149266","CNH","023460"
"62893","00260657","오상헬스케어","036220"
"62900","00135777","신대양제지","016590"
"62918","00164618","현대사료","016790"
"62933","00876166","한국바이오젠","318000"
"62956","00911955","잇츠한불","226320"
"62969","00442631","태양기계","116100"
"62988","00444329","위메이드","112040"
"62989","00651017","나우IB","293580"
"63004","00571298","덕우전자","263600"
"63019","00220969","오공","045060"
"63033","00184667","유진기업","023410"
"63050","00351418","코리아오토글라스","152330"
"63071","00966168","디알젬","263690"
"63093","00144818","유유제약","000220"
"63114","00364306","성우전자","081580"
"63124","01364297","DB금융스팩7호","322780"
"63129","00693651","비덴트","121800"
"63140","00526696","웨이브일렉트로","095270"
"63167","01353024","하이제4호스팩","317240"
"63170","00249894","테라젠이텍스","066700"
"63184","00187725","코콤","015710"
"63201","00861076","케이탑리츠","145270"
"63211","00351579","SGA","049470"
"63247","00124276","부스타","008470"
"63249","01326224","교보8호스팩","307280"
"63252","00372253","연우","115960"
"63256","00971726","옵티팜","153710"
"63285","00101336","경남에너지","008020"
"63300","01419986","신영스팩6호","344050"
"63316","00406329","루멘스","038060"
"63323","00267854","메디앙스","014100"
"63329","00612489","아이쓰리시스템","214430"
"63369","01046708","바디텍메드","206640"
"63378","00148984","조선내화","000480"
"63402","00350482","성우테크론","045300"
"63407","00876209","에듀파트너","208890"
"63411","01394669","대신밸런스제7호스팩","332290"
"63462","01335578","애니플러스","310200"
"63463","00959229","세종메디칼","258830"
"63486","00480455","STX엔진","077970"
"63491","00624998","제닉","123330"
"63505","00173069","아진카인텍","011400"
"63521","00988364","SGA솔루션즈","184230"
"63536","00158325","NICE평가정보","030190"
"63537","01351114","케이비17호스팩","317030"
"63538","00159175","한국전기초자","009720"
"63560","01414361","SK5호스팩","337450"
"63566","00363769","한국전자금융","063570"
"63567","00339391","한화시스템","272210"
"63572","01179617","한국비엔씨","256840"
"63673","00137289","이라이콤","041520"
"63685","00152862","코오롱","002020"
"63689","01203376","유비쿼스","264450"
"63696","00229021","인성정보","033230"
"63703","00530556","예스티","122640"
"63720","01170865","네오셈","253590"
"63722","00181934","포스코플랜텍","051310"
"63723","00498001","모베이스","101330"
"63736","00146560","일지테크","019540"
"63756","01329957","대신밸런스제6호스팩","307750"
"63762","01113718","올릭스","226950"
"63778","00112022","대원화성","024890"
"63821","00585608","다나와","119860"
"63827","00660750","하나머티리얼즈","166090"
"63829","00164308","이마트에브리데이","010090"
"63831","00362441","현대오토에버","307950"
"63833","00161693","한샘","009240"
"63836","00110583","대성엘텍","025440"
"63838","00128111","포스코엠텍","009520"
"63840","01208885","경동도시가스","267290"
"63846","00355089","토탈소프트","045340"
"63863","00405719","아이크래프트","052460"
"63870","01371312","케이비제18호스팩","323940"
"63876","01393299","케이비제19호스팩","330990"
"63913","00172945","동일철강","023790"
"63924","00116408","동신건설","025950"
"63957","00230814","두올산업","078590"
"64016","00867973","서남","294630"
"64019","01135941","원익IPS","240810"
"64044","00916516","흥국에프엔비","189980"
"64048","01091054","쎄노텍","222420"
"64057","00616290","이엠넷","123570"
"64061","01046391","싸이토젠","217330"
"64087","00864338","웹스","196700"
"64120","01117918","셀젠텍","258250"
"64128","00562245","태웅로직스","124560"
"64141","00673976","지스마트글로벌","114570"
"64175","00104120","광진실업","026910"
"64182","00533003","디케이락","105740"
"64199","00249247","YG PLUS","037270"
"64201","00292434","인트론바이오","048530"
"64202","00550082","빅텐츠","210120"
"64213","00238001","블루콤","033560"
"64224","00656289","코스맥스엔비티","222040"
"64247","00670085","엘아이에스","138690"
"64248","01061558","덕산네오룩스","213420"
