"","일자","종목코드","종목명","관리여부","종가","EPS","PER","BPS","PBR","주당배당금","배당수익률","게시물  일련번호","총카운트"
"521",2019-06-07,"073190","듀오백","-",2345,"-","-","2,532","0.93",0,0,521,NA
"522",2019-06-07,"073490","이노와이어리스","-",31800,"36","883.33","11,179","2.84",0,0,522,NA
"523",2019-06-07,"073560","우리손에프앤지","-",2700,"391","6.91","2,602","1.04",25,0.93,523,NA
"524",2019-06-07,"074430","아미노로직스","-",1900,"91","20.88","606","3.14",0,0,524,NA
"525",2019-06-07,"077360","덕산하이메탈","-",5610,"609","9.21","8,535","0.66",0,0,525,NA
"526",2019-06-07,"078070","유비쿼스홀딩스","-",45100,"578","78.03","10,481","4.3",150,0.33,526,NA
"527",2019-06-07,"078150","HB테크놀러지","-",3450,"88","39.2","1,960","1.76",20,0.58,527,NA
"528",2019-06-07,"078350","한양디지텍","-",3550,"97","36.6","4,061","0.87",0,0,528,NA
"529",2019-06-07,"078860","아이오케이","-",1740,"-","-","2,228","0.78",0,0,529,NA
"530",2019-06-07,"079000","와토스코리아","-",5550,"403","13.77","10,222","0.54",200,3.6,530,NA
"531",2019-06-07,"079170","한창산업","-",5700,"274","20.8","10,108","0.56",120,2.11,531,NA
"532",2019-06-07,"079370","제우스","-",12800,"2,990","4.28","20,224","0.63",300,2.34,532,NA
"533",2019-06-07,"079650","서산","-",3455,"-","-","3,671","0.94",13,0.38,533,NA
"534",2019-06-07,"079810","디이엔티","-",2280,"-","-","1,970","1.16",0,0,534,NA
"535",2019-06-07,"079940","가비아","-",8870,"576","15.4","4,640","1.91",30,0.34,535,NA
"536",2019-06-07,"079960","동양이엔피","-",11400,"638","17.87","24,537","0.46",300,2.63,536,NA
"537",2019-06-07,"080000","에스엔유","-",2535,"303","8.37","3,139","0.81",0,0,537,NA
"538",2019-06-07,"080010","이상네트웍스","-",7890,"776","10.17","9,420","0.84",0,0,538,NA
"539",2019-06-07,"080580","오킨스전자","-",3450,"19","181.58","3,775","0.91",0,0,539,NA
"540",2019-06-07,"080720","한국유니온제약","-",19700,"1,181","16.68","9,792","2.01",0,0,540,NA
"541",2019-06-07,"081150","티플랙스","-",2940,"87","33.79","3,452","0.85",20,0.68,541,NA
"542",2019-06-07,"081580","성우전자","-",3270,"549","5.96","7,096","0.46",80,2.45,542,NA
"543",2019-06-07,"082210","옵트론텍","-",7900,"161","49.07","4,308","1.83",30,0.38,543,NA
"544",2019-06-07,"083310","엘오티베큠","-",8290,"1,266","6.55","9,165","0.9",30,0.36,544,NA
"545",2019-06-07,"083450","GST","-",6800,"1,080","6.3","8,694","0.78",0,0,545,NA
"546",2019-06-07,"083650","비에이치아이","-",2500,"-","-","3,230","0.77",0,0,546,NA
"547",2019-06-07,"083930","아바코","-",6620,"1,719","3.85","7,453","0.89",200,3.02,547,NA
"548",2019-06-07,"084650","랩지노믹스","-",6260,"-","-","2,966","2.11",0,0,548,NA
"549",2019-06-07,"084730","팅크웨어","-",8590,"260","33.04","13,940","0.62",0,0,549,NA
"550",2019-06-07,"085670","뉴프렉스","-",2600,"343","7.58","2,829","0.92",60,2.31,550,NA
"551",2019-06-07,"085810","알티캐스트","-",2170,"-","-","4,065","0.53",0,0,551,NA
"552",2019-06-07,"085910","네오티스","-",4155,"292","14.23","3,969","1.05",250,6.02,552,NA
"553",2019-06-07,"086390","유니테스트","-",12450,"2,585","4.82","6,640","1.88",400,3.21,553,NA
"554",2019-06-07,"086670","비엠티","-",6650,"861","7.72","8,274","0.8",150,2.26,554,NA
"555",2019-06-07,"086890","이수앱지스","-",7250,"-","-","2,244","3.23",0,0,555,NA
"556",2019-06-07,"086960","한컴MDS","-",13600,"733","18.55","12,218","1.11",250,1.84,556,NA
"557",2019-06-07,"086980","쇼박스","-",3265,"70","46.64","2,248","1.45",50,1.53,557,NA
"558",2019-06-07,"087600","픽셀플러스","-",6150,"-","-","10,435","0.59",100,1.63,558,NA
"559",2019-06-07,"088390","이녹스","-",6860,"-","-","14,172","0.48",0,0,559,NA
"560",2019-06-07,"088910","동우팜투테이블","-",4590,"705","6.51","7,301","0.63",50,1.09,560,NA
"561",2019-06-07,"089140","넥스턴","-",11050,"519","21.29","8,063","1.37",100,0.9,561,NA
"562",2019-06-07,"089150","케이씨티","-",2645,"72","36.74","2,282","1.16",120,4.54,562,NA
"563",2019-06-07,"089850","유비벨록스","-",6630,"236","28.09","9,245","0.72",0,0,563,NA
"564",2019-06-07,"089970","에이피티씨","-",6200,"799","7.76","2,299","2.7",200,3.23,564,NA
"565",2019-06-07,"090150","광진윈텍","-",4190,"-","-","3,597","1.16",50,1.19,565,NA
"566",2019-06-07,"090410","덕신하우징","-",1500,"223","6.73","1,800","0.83",30,2,566,NA
"567",2019-06-07,"091340","S&K폴리텍","-",4900,"716","6.84","6,289","0.78",0,0,567,NA
"568",2019-06-07,"091440","텔레필드","-",3135,"-","-","2,447","1.28",0,0,568,NA
"569",2019-06-07,"092070","디엔에프","-",7190,"1,363","5.28","8,369","0.86",200,2.78,569,NA
"570",2019-06-07,"092130","이크레더블","-",17950,"1,040","17.26","3,996","4.49",670,3.73,570,NA
"571",2019-06-07,"092870","엑시콘","-",5740,"421","13.63","7,893","0.73",100,1.74,571,NA
"572",2019-06-07,"093190","빅솔론","-",5750,"809","7.11","7,576","0.76",180,3.13,572,NA
"573",2019-06-07,"093320","케이아이엔엑스","-",43150,"2,681","16.09","13,964","3.09",400,0.93,573,NA
"574",2019-06-07,"093520","매커스","-",4690,"689","6.81","3,231","1.45",120,2.56,574,NA
"575",2019-06-07,"093920","서원인텍","-",5310,"260","20.42","8,229","0.65",300,5.65,575,NA
"576",2019-06-07,"094480","갤럭시아컴즈","-",3695,"133","27.78","2,146","1.72",35,0.95,576,NA
"577",2019-06-07,"094820","일진파워","-",6570,"1,076","6.11","5,927","1.11",330,5.02,577,NA
"578",2019-06-07,"094840","슈프리마에이치큐","-",8450,"703","12.02","12,424","0.68",0,0,578,NA
"579",2019-06-07,"094850","참좋은여행","-",7220,"744","9.7","5,945","1.21",170,2.35,579,NA
"580",2019-06-07,"094940","푸른기술","-",13700,"225","60.89","4,015","3.41",30,0.22,580,NA
"581",2019-06-07,"094970","제이엠티","-",2680,"642","4.17","3,282","0.82",100,3.73,581,NA
"582",2019-06-07,"095270","웨이브일렉트로","-",22450,"-","-","3,950","5.68",0,0,582,NA
"583",2019-06-07,"095500","미래나노텍","-",4900,"295","16.61","6,203","0.79",0,0,583,NA
"584",2019-06-07,"095910","에스에너지","-",4555,"-","-","7,873","0.58",50,1.1,584,NA
"585",2019-06-07,"096040","이트론","-",165,"-","-","186","0.89",0,0,585,NA
"586",2019-06-07,"096240","청담러닝","-",20900,"1,096","19.07","8,626","2.42",800,3.83,586,NA
"587",2019-06-07,"096610","알에프세미","-",6760,"29","233.1","6,492","1.04",28,0.41,587,NA
"588",2019-06-07,"096630","에스코넥","-",1810,"173","10.46","1,470","1.23",0,0,588,NA
"589",2019-06-07,"096870","엘디티","-",2915,"64","45.55","1,689","1.73",0,0,589,NA
"590",2019-06-07,"097800","윈팩","-",1350,"43","31.4","1,030","1.31",0,0,590,NA
"591",2019-06-07,"098120","마이크로컨텍솔","-",2565,"-","-","3,841","0.67",0,0,591,NA
"592",2019-06-07,"098660","에스티오","-",3670,"-","-","3,901","0.94",140,3.81,592,NA
"593",2019-06-07,"099190","아이센스","-",24500,"1,651","14.84","13,171","1.86",150,0.61,593,NA
"594",2019-06-07,"099410","동방선기","-",2385,"-","-","2,133","1.12",0,0,594,NA
"595",2019-06-07,"099520","ITX엠투엠","-",1690,"-","-","900","1.88",0,0,595,NA
"596",2019-06-07,"100590","머큐리","-",11850,"1,112","10.66","4,600","2.58",0,0,596,NA
"597",2019-06-07,"100700","세운메디칼","-",3580,"223","16.05","1,971","1.82",50,1.4,597,NA
"598",2019-06-07,"101170","우림기계","-",3610,"320","11.28","6,548","0.55",60,1.66,598,NA
"599",2019-06-07,"101240","씨큐브","-",9950,"640","15.55","6,232","1.6",150,1.51,599,NA
"600",2019-06-07,"101490","에스앤에스텍","-",6190,"236","26.23","4,037","1.53",50,0.81,600,NA
"601",2019-06-07,"101670","코리아에스이","-",1650,"-","-","1,644","1",0,0,601,NA
"602",2019-06-07,"101680","한국정밀기계","관리종목",2410,"-","-","6,839","0.35",0,0,602,NA
"603",2019-06-07,"101730","조이맥스","-",5460,"-","-","2,625","2.08",0,0,603,NA
"604",2019-06-07,"101930","인화정공","-",5180,"-","-","15,225","0.34",0,0,604,NA
"605",2019-06-07,"102710","이엔에프테크놀로지","-",22500,"2,041","11.02","15,585","1.44",100,0.44,605,NA
"606",2019-06-07,"103230","에스앤더블류","-",4205,"-","-","5,864","0.72",0,0,606,NA
"607",2019-06-07,"104040","대성파인텍","-",1615,"95","17","1,649","0.98",0,0,607,NA
"608",2019-06-07,"104200","NHN벅스","-",6700,"407","16.46","4,253","1.58",0,0,608,NA
"609",2019-06-07,"104480","티케이케미칼","-",3120,"329","9.48","2,856","1.09",0,0,609,NA
"610",2019-06-07,"105330","케이엔더블유","-",4350,"109","39.91","6,989","0.62",0,0,610,NA
"611",2019-06-07,"105550","트루윈","-",5110,"-","-","1,994","2.56",0,0,611,NA
"612",2019-06-07,"106190","하이텍팜","-",14500,"368","39.4","14,579","0.99",50,0.34,612,NA
"613",2019-06-07,"108380","대양전기공업","-",13500,"1,350","10","20,439","0.66",0,0,613,NA
"614",2019-06-07,"108490","로보티즈","-",15300,"241","63.49","5,467","2.8",0,0,614,NA
"615",2019-06-07,"109080","옵티시스","-",7450,"566","13.16","6,286","1.19",70,0.94,615,NA
"616",2019-06-07,"109860","동일금속","-",11750,"1,466","8.02","15,690","0.75",230,1.96,616,NA
"617",2019-06-07,"109960","에이프로젠 H&G","-",711,"71","10.01","1,217","0.58",0,0,617,NA
"618",2019-06-07,"110020","전진바이오팜","-",14350,"-","-","826","17.37",0,0,618,NA
"619",2019-06-07,"111710","남화산업","-",8530,"236","36.14","6,444","1.32",40,0.47,619,NA
"620",2019-06-07,"114450","KPX생명과학","-",3660,"-","-","3,941","0.93",0,0,620,NA
"621",2019-06-07,"114630","우노앤컴퍼니","-",3920,"-","-","4,957","0.79",100,2.55,621,NA
"622",2019-06-07,"114810","아이원스","-",6350,"398","15.95","9,442","0.67",0,0,622,NA
"623",2019-06-07,"115160","휴맥스","-",7050,"-","-","15,886","0.44",0,0,623,NA
"624",2019-06-07,"115310","인포바인","-",22650,"4,434","5.11","24,632","0.92",950,4.19,624,NA
"625",2019-06-07,"115480","씨유메디칼","-",2540,"112","22.68","2,987","0.85",0,0,625,NA
"626",2019-06-07,"115570","스타플렉스","-",4530,"845","5.36","11,031","0.41",100,2.21,626,NA
"627",2019-06-07,"115610","이미지스","-",3495,"-","-","2,524","1.38",0,0,627,NA
"628",2019-06-07,"117730","티로보틱스","-",13000,"1,132","11.48","5,993","2.17",0,0,628,NA
"629",2019-06-07,"118990","모트렉스","-",3700,"53","69.81","4,503","0.82",0,0,629,NA
"630",2019-06-07,"119500","포메탈","-",3100,"177","17.51","3,661","0.85",60,1.94,630,NA
"631",2019-06-07,"119860","다나와","-",25650,"1,271","20.18","6,879","3.73",320,1.25,631,NA
"632",2019-06-07,"120240","대정화금","-",14650,"1,501","9.76","16,125","0.91",300,2.05,632,NA
"633",2019-06-07,"121600","나노신소재","-",19650,"717","27.41","8,132","2.42",140,0.71,633,NA
"634",2019-06-07,"121850","코이즈","-",2105,"-","-","1,473","1.43",0,0,634,NA
"635",2019-06-07,"122690","서진오토모티브","-",2745,"-","-","5,051","0.54",0,0,635,NA
"636",2019-06-07,"123410","코리아에프티","-",2855,"144","19.83","4,127","0.69",60,2.1,636,NA
"637",2019-06-07,"123420","선데이토즈","-",20350,"1,060","19.2","14,313","1.42",0,0,637,NA
"638",2019-06-07,"123570","이엠넷","-",3220,"190","16.95","2,337","1.38",20,0.62,638,NA
"639",2019-06-07,"123860","아나패스","-",35000,"-","-","6,840","5.12",250,0.71,639,NA
"640",2019-06-07,"126600","코프라","-",3475,"229","15.17","4,817","0.72",70,2.01,640,NA
"641",2019-06-07,"126700","하이비젼시스템","-",8500,"1,603","5.3","7,827","1.09",100,1.18,641,NA
"642",2019-06-07,"128540","에코캡","-",3715,"185","20.08","4,481","0.83",0,0,642,NA
"643",2019-06-07,"131030","디에이치피코리아","-",9300,"613","15.17","5,729","1.62",100,1.08,643,NA
"644",2019-06-07,"131180","딜리","-",2035,"89","22.87","1,960","1.04",35,1.72,644,NA
"645",2019-06-07,"131220","대한과학","-",5070,"242","20.95","3,440","1.47",60,1.18,645,NA
"646",2019-06-07,"131390","피앤이솔루션","-",12950,"766","16.91","4,556","2.84",100,0.77,646,NA
"647",2019-06-07,"131970","테스나","-",48300,"2,433","19.85","11,891","4.06",170,0.35,647,NA
"648",2019-06-07,"133750","메가엠디","-",2180,"53","41.13","2,595","0.84",50,2.29,648,NA
"649",2019-06-07,"134060","이퓨쳐","-",7130,"74","96.35","3,538","2.02",0,0,649,NA
"650",2019-06-07,"134580","디엠티","-",2805,"135","20.78","2,572","1.09",0,0,650,NA
"651",2019-06-07,"136480","하림","-",3410,"-","-","3,405","1",0,0,651,NA
"652",2019-06-07,"136540","윈스","-",17050,"1,075","15.86","8,438","2.02",320,1.88,652,NA
"653",2019-06-07,"138070","신진에스엠","-",6100,"361","16.9","7,745","0.79",75,1.23,653,NA
"654",2019-06-07,"138080","오이솔루션","-",59800,"334","179.04","8,792","6.8",120,0.2,654,NA
"655",2019-06-07,"138580","비즈니스온","-",15350,"555","27.66","3,710","4.14",234,1.52,655,NA
"656",2019-06-07,"140070","서플러스글로벌","-",2590,"553","4.68","3,332","0.78",40,1.54,656,NA
"657",2019-06-07,"140520","대창스틸","-",2825,"-","-","4,809","0.59",100,3.54,657,NA
"658",2019-06-07,"140670","알에스오토메이션","-",11000,"113","97.35","4,341","2.53",0,0,658,NA
"659",2019-06-07,"141000","비아트론","-",10800,"2,021","5.34","10,669","1.01",100,0.93,659,NA
"660",2019-06-07,"141070","맥스로텍","-",1365,"74","18.45","1,342","1.02",0,0,660,NA
"661",2019-06-07,"143160","아이디스","-",26200,"420","62.38","14,166","1.85",250,0.95,661,NA
"662",2019-06-07,"143240","사람인에이치알","-",23800,"1,515","15.71","7,702","3.09",390,1.64,662,NA
"663",2019-06-07,"147760","마이크로프랜드","-",4310,"-","-","4,256","1.01",0,0,663,NA
"664",2019-06-07,"147830","제룡산업","-",6480,"323","20.06","5,530","1.17",100,1.54,664,NA
"665",2019-06-07,"149950","아바텍","-",7090,"510","13.9","8,779","0.81",100,1.41,665,NA
"666",2019-06-07,"151860","KG ETS","-",3625,"317","11.44","4,170","0.87",100,2.76,666,NA
"667",2019-06-07,"153460","네이블","-",3895,"-","-","3,731","1.04",0,0,667,NA
"668",2019-06-07,"153490","우리이앤엘","-",838,"41","20.44","1,124","0.75",0,0,668,NA
"669",2019-06-07,"155650","와이엠씨","-",6570,"813","8.08","4,271","1.54",200,3.04,669,NA
"670",2019-06-07,"159580","제로투세븐","-",12400,"-","-","3,160","3.92",0,0,670,NA
"671",2019-06-07,"160550","NEW","-",5920,"-","-","4,223","1.4",0,0,671,NA
"672",2019-06-07,"160980","싸이맥스","-",9130,"1,289","7.08","9,737","0.94",250,2.74,672,NA
"673",2019-06-07,"166480","코아스템","-",11550,"-","-","3,960","2.92",0,0,673,NA
"674",2019-06-07,"170920","엘티씨","-",11150,"114","97.81","11,579","0.96",100,0.9,674,NA
"675",2019-06-07,"171010","램테크놀러지","-",4000,"131","30.53","1,650","2.42",0,0,675,NA
"676",2019-06-07,"171090","선익시스템","-",7400,"576","12.85","9,327","0.79",100,1.35,676,NA
"677",2019-06-07,"173130","오파스넷","-",13500,"680","19.85","7,510","1.8",0,0,677,NA
"678",2019-06-07,"173940","에프엔씨엔터","-",8030,"-","-","4,501","1.78",0,0,678,NA
"679",2019-06-07,"175140","인포마크","-",9700,"34","285.29","5,969","1.63",0,0,679,NA
"680",2019-06-07,"177350","베셀","-",3410,"118","28.9","2,729","1.25",100,2.93,680,NA
"681",2019-06-07,"179900","유티아이","-",19400,"408","47.55","3,753","5.17",100,0.52,681,NA
"682",2019-06-07,"182360","큐브엔터","-",4290,"41","104.63","629","6.82",0,0,682,NA
"683",2019-06-07,"183300","코미코","-",28100,"3,363","8.36","10,722","2.62",400,1.42,683,NA
"684",2019-06-07,"184230","SGA솔루션즈","-",1445,"-","-","1,113","1.3",0,0,684,NA
"685",2019-06-07,"187270","신화콘텍","-",3210,"-","-","5,056","0.63",0,0,685,NA
"686",2019-06-07,"187420","제노포커스","-",7520,"-","-","2,762","2.72",0,0,686,NA
"687",2019-06-07,"187870","디바이스이엔지","-",11600,"2,087","5.56","8,964","1.29",185,1.59,687,NA
"688",2019-06-07,"189860","서전기전","-",4100,"347","11.82","3,806","1.08",50,1.22,688,NA
"689",2019-06-07,"189980","흥국에프엔비","-",7960,"393","20.25","8,137","0.98",100,1.26,689,NA
"690",2019-06-07,"191420","테고사이언스","-",29900,"-","-","5,781","5.17",0,0,690,NA
"691",2019-06-07,"192250","케이사인","-",1545,"-","-","773","2",0,0,691,NA
"692",2019-06-07,"192440","슈피겐코리아","-",73700,"7,082","10.41","42,034","1.75",1150,1.56,692,NA
"693",2019-06-07,"193250","와이제이엠게임즈","-",2200,"-","-","1,435","1.53",0,0,693,NA
"694",2019-06-07,"194480","데브시스터즈","-",8760,"-","-","10,438","0.84",0,0,694,NA
"695",2019-06-07,"194510","파티게임즈","관리종목",536,"604","0.89","1,248","0.43",0,0,695,NA
"696",2019-06-07,"194700","노바렉스","-",21100,"1,204","17.52","8,766","2.41",200,0.95,696,NA
"697",2019-06-07,"196300","애니젠","-",13100,"-","-","4,265","3.07",0,0,697,NA
"698",2019-06-07,"196700","웹스","-",2250,"-","-","2,849","0.79",0,0,698,NA
"699",2019-06-07,"203450","유니온커뮤니티","-",3140,"253","12.41","2,211","1.42",70,2.23,699,NA
"700",2019-06-07,"203650","드림시큐리티","-",3320,"90","36.89","672","4.94",0,0,700,NA
"701",2019-06-07,"203690","프로스테믹스","-",5070,"-","-","703","7.21",0,0,701,NA
"702",2019-06-07,"204630","화이브라더스코리아","-",3190,"5","638","1,548","2.06",0,0,702,NA
"703",2019-06-07,"204840","지엘팜텍","-",2400,"-","-","218","11.01",0,0,703,NA
"704",2019-06-07,"204990","현성바이탈","-",2040,"-","-","1,706","1.2",0,0,704,NA
"705",2019-06-07,"205470","휴마시스","-",1845,"-","-","575","3.21",0,0,705,NA
"706",2019-06-07,"208340","파멥신","-",60300,"-","-","9,521","6.33",0,0,706,NA
"707",2019-06-07,"208350","지란지교시큐리티","-",1485,"50","29.7","995","1.49",12,0.81,707,NA
"708",2019-06-07,"211270","AP위성","-",7020,"-","-","5,428","1.29",0,0,708,NA
"709",2019-06-07,"212560","네오오토","-",5900,"736","8.02","9,846","0.6",60,1.02,709,NA
"710",2019-06-07,"213090","미래테크놀로지","-",9010,"-","-","9,081","0.99",120,1.33,710,NA
"711",2019-06-07,"214150","클래시스","-",13050,"242","53.93","824","15.84",14,0.11,711,NA
"712",2019-06-07,"214430","아이쓰리시스템","-",20300,"1,408","14.42","9,961","2.04",270,1.33,712,NA
"713",2019-06-07,"217190","제너셈","-",2755,"-","-","2,083","1.32",0,0,713,NA
"714",2019-06-07,"217330","싸이토젠","-",12050,"-","-","3,912","3.08",0,0,714,NA
"715",2019-06-07,"217500","러셀","-",1965,"2","982.5","1,031","1.91",20,1.02,715,NA
"716",2019-06-07,"217820","엔에스","-",12850,"658","19.53","5,540","2.32",150,1.17,716,NA
"717",2019-06-07,"218150","미래생명자원","-",3795,"105","36.14","1,522","2.49",0,0,717,NA
"718",2019-06-07,"219130","타이거일렉","-",4625,"344","13.44","6,626","0.7",0,0,718,NA
"719",2019-06-07,"219420","링크제니시스","-",5590,"226","24.73","2,746","2.04",0,0,719,NA
"720",2019-06-07,"219750","지티지웰니스","-",15750,"-","-","3,148","5",0,0,720,NA
"721",2019-06-07,"220100","퓨쳐켐","-",14700,"-","-","2,862","5.14",0,0,721,NA
"722",2019-06-07,"220260","켐트로스","-",2715,"230","11.8","1,486","1.83",0,0,722,NA
"723",2019-06-07,"221840","하이즈항공","-",5560,"51","109.02","4,171","1.33",31,0.56,723,NA
"724",2019-06-07,"221980","케이디켐","-",12500,"1,722","7.26","17,928","0.7",500,4,724,NA
"725",2019-06-07,"222110","팬젠","-",9800,"-","-","2,794","3.51",0,0,725,NA
"726",2019-06-07,"222800","심텍","-",5950,"208","28.61","8,739","0.68",160,2.69,726,NA
"727",2019-06-07,"222980","한국맥널티","-",10150,"137","74.09","5,546","1.83",0,0,727,NA
"728",2019-06-07,"224110","에이텍티앤","-",9150,"582","15.72","8,826","1.04",100,1.09,728,NA
"729",2019-06-07,"226400","오스테오닉","-",4105,"-","-","3,369","1.22",0,0,729,NA
"730",2019-06-07,"227100","디자인","-",9590,"174","55.11","5,787","1.66",0,0,730,NA
"731",2019-06-07,"228340","동양파일","-",5440,"-","-","6,876","0.79",0,0,731,NA
"732",2019-06-07,"228850","레이언스","-",14150,"984","14.38","10,962","1.29",100,0.71,732,NA
"733",2019-06-07,"232140","와이아이케이","-",2635,"477","5.52","1,783","1.48",0,0,733,NA
"734",2019-06-07,"234920","자이글","-",7150,"-","-","6,077","1.18",0,0,734,NA
"735",2019-06-07,"236200","슈프리마","-",35950,"1,608","22.36","15,342","2.34",0,0,735,NA
"736",2019-06-07,"237750","피앤씨테크","-",7220,"359","20.11","8,869","0.81",0,0,736,NA
"737",2019-06-07,"238120","로고스바이오","-",14650,"-","-","5,811","2.52",0,0,737,NA
"738",2019-06-07,"239610","에이치엘사이언스","-",106400,"2,147","49.56","12,249","8.69",300,0.28,738,NA
"739",2019-06-07,"241690","유니테크노","-",13000,"469","27.72","5,274","2.46",0,0,739,NA
"740",2019-06-07,"243840","신흥에스이씨","-",39750,"1,468","27.08","12,812","3.1",150,0.38,740,NA
"741",2019-06-07,"245620","EDGC","-",6740,"-","-","1,235","5.46",0,0,741,NA
"742",2019-06-07,"246720","아스타","-",7090,"-","-","2,584","2.74",0,0,742,NA
"743",2019-06-07,"250060","모비스","-",2710,"-","-","754","3.59",0,0,743,NA
"744",2019-06-07,"251370","와이엠티","-",19350,"992","19.51","8,617","2.25",0,0,744,NA
"745",2019-06-07,"252500","세화피앤씨","-",3635,"56","64.91","1,247","2.91",10,0.28,745,NA
"746",2019-06-07,"255440","야스","-",20500,"2,776","7.38","10,748","1.91",500,2.44,746,NA
"747",2019-06-07,"256940","케이피에스","-",13200,"1,594","8.28","7,224","1.83",100,0.76,747,NA
"748",2019-06-07,"257370","명성티엔에스","-",14550,"323","45.05","5,925","2.46",0,0,748,NA
"749",2019-06-07,"257730","신한제3호스팩","-",2210,"-","-","-","-",0,0,749,NA
"750",2019-06-07,"258610","이더블유케이","-",3790,"393","9.64","3,278","1.16",0,0,750,NA
"751",2019-06-07,"258790","케이비제11호스팩","-",2225,"-","-","-","-",0,0,751,NA
"752",2019-06-07,"258830","세종메디칼","-",11300,"606","18.65","6,353","1.78",0,0,752,NA
"753",2019-06-07,"259630","엠플러스","-",19300,"309","62.46","7,646","2.52",0,0,753,NA
"754",2019-06-07,"261200","하나금융9호스팩","-",2120,"-","-","-","-",0,0,754,NA
"755",2019-06-07,"263600","덕우전자","-",8500,"-","-","9,997","0.85",200,2.35,755,NA
"756",2019-06-07,"263720","디앤씨미디어","-",15800,"410","38.54","3,033","5.21",0,0,756,NA
"757",2019-06-07,"263860","지니언스","-",5320,"287","18.54","3,390","1.57",0,0,757,NA
"758",2019-06-07,"264290","한화에이스스팩3호","-",2320,"-","-","-","-",0,0,758,NA
"759",2019-06-07,"264450","유비쿼스","-",46600,"2,906","16.04","15,630","2.98",600,1.29,759,NA
"760",2019-06-07,"264850","IBKS제6호스팩","-",2190,"-","-","-","-",0,0,760,NA
"761",2019-06-07,"265480","미래에셋대우스팩1호","-",2160,"-","-","-","-",0,0,761,NA
"762",2019-06-07,"265520","AP시스템","-",25350,"1,812","13.99","6,964","3.64",150,0.59,762,NA
"763",2019-06-07,"265560","영화테크","-",9940,"737","13.49","8,890","1.12",100,1.01,763,NA
"764",2019-06-07,"265920","한화수성스팩","-",2095,"-","-","-","-",0,0,764,NA
"765",2019-06-07,"267320","교보7호스팩","-",2225,"-","-","-","-",0,0,765,NA
"766",2019-06-07,"269620","시스웍","-",2790,"268","10.41","2,004","1.39",30,1.08,766,NA
"767",2019-06-07,"270520","하나금융10호스팩","-",2135,"-","-","-","-",0,0,767,NA
"768",2019-06-07,"270870","뉴트리","-",17450,"313","55.75","5,420","3.22",100,0.57,768,NA
"769",2019-06-07,"271740","한국제5호스팩","-",2165,"-","-","-","-",0,0,769,NA
"770",2019-06-07,"273060","엔에이치스팩12호","-",2155,"-","-","-","-",0,0,770,NA
"771",2019-06-07,"277070","린드먼아시아","-",4765,"281","16.96","3,070","1.55",73,1.53,771,NA
"772",2019-06-07,"277480","신한제4호스팩","-",2120,"-","-","-","-",0,0,772,NA
"773",2019-06-07,"279410","한화에이스스팩4호","-",2125,"-","-","-","-",0,0,773,NA
"774",2019-06-07,"281410","한국제6호스팩","-",2130,"-","-","-","-",0,0,774,NA
"775",2019-06-07,"281740","동부스팩5호","-",2130,"-","-","-","-",0,0,775,NA
"776",2019-06-07,"284620","하나금융11호스팩","-",2140,"-","-","-","-",0,0,776,NA
"777",2019-06-07,"287410","유안타제3호스팩","-",2125,"-","-","-","-",0,0,777,NA
"778",2019-06-07,"288620","에스퓨얼셀","-",20600,"325","63.38","5,246","3.93",50,0.24,778,NA
"779",2019-06-07,"290120","대유에이피","-",6900,"981","7.03","3,796","1.82",200,2.9,779,NA
"780",2019-06-07,"290380","대유","-",13450,"838","16.05","6,724","2",220,1.64,780,NA
"781",2019-06-07,"290670","대보마그네틱","-",49300,"1,254","39.31","9,191","5.36",0,0,781,NA
"782",2019-06-07,"290720","푸드나무","-",23500,"1,058","22.21","7,046","3.34",100,0.43,782,NA
"783",2019-06-07,"291210","한국제7호스팩","-",2095,"-","-","-","-",0,0,783,NA
"784",2019-06-07,"291230","삼성스팩2호","-",2085,"-","-","-","-",0,0,784,NA
"785",2019-06-07,"293580","나우아이비캐피탈","-",4855,"279","17.4","7,238","0.67",150,3.09,785,NA
"786",2019-06-07,"299170","IBKS제10호스팩","-",2135,"-","-","-","-",0,0,786,NA
"787",2019-06-07,"299910","베스파","-",21400,"-","-","11,347","1.89",0,0,787,NA
"788",2019-06-07,"302430","이노메트리","-",31400,"1,498","20.96","10,023","3.13",200,0.64,788,NA
"789",2019-06-07,"306620","DB금융스팩6호","-",2080,"-","-","-","-",NA,NA,789,NA
"790",2019-06-07,"307070","SK4호스팩","-",2085,"-","-","-","-",NA,NA,790,NA
"791",2019-06-07,"307160","하나머스트제6호스팩","-",2145,"-","-","-","-",NA,NA,791,NA
"792",2019-06-07,"307180","신영스팩4호","-",2160,"-","-","-","-",NA,NA,792,NA
"793",2019-06-07,"307280","교보8호스팩","-",2120,"-","-","-","-",NA,NA,793,NA
"794",2019-06-07,"307750","대신밸런스제6호스팩","-",2095,"-","-","-","-",NA,NA,794,NA
"795",2019-06-07,"309930","삼성머스트스팩3호","-",2130,"-","-","-","-",NA,NA,795,NA
"796",2019-06-07,"310840","엔에이치스팩13호","-",2140,"-","-","-","-",NA,NA,796,NA
"797",2019-06-07,"310870","한국제8호스팩","-",2190,"-","-","-","-",NA,NA,797,NA
"798",2019-06-07,"311270","키움제5호스팩","-",2140,"-","-","-","-",NA,NA,798,NA
"799",2019-06-07,"114120","크루셜텍","-",1065,"-","-","1,300","0.82",0,0,799,NA
