"","종목코드","종목명","종가","대비","등락률","시장구분","업종명","시가총액","EPS","PER","BPS","PBR","주당배당금","배당수익률"
"697","002150","도화엔지니어링",9370,130,1.41,"KOSPI","서비스업",315956400000,535,17.51,7617,1.23,280,2.99
"698","156100","엘앤케이바이오",23450,-50,-0.21,"KOSDAQ","의료·정밀기기",314059823350,NA,NA,2199,10.66,0,0
"699","002100","경농",16050,350,2.23,"KOSPI","화학",313337328750,706,22.73,8886,1.81,250,1.56
"700","003030","세아제강지주",75600,2900,3.99,"KOSPI","기타금융",313109269200,4227,17.89,235619,0.32,1500,1.98
"701","007330","푸른저축은행",20750,-450,-2.12,"KOSDAQ","금융",312968100000,1824,11.38,18411,1.13,550,2.65
"702","017890","한국알콜",14450,-100,-0.69,"KOSDAQ","화학",312203232000,2478,5.83,17265,0.84,100,0.69
"703","037710","광주신세계",195000,4000,2.09,"KOSPI","유통업",3.12e+11,27120,7.19,436417,0.45,3500,1.79
"704","238090","앤디포스",5190,-80,-1.52,"KOSDAQ","비금속",311894632950,160,32.44,2415,2.15,0,0
"705","023160","태광",11750,600,5.38,"KOSDAQ","금속",3.11375e+11,NA,NA,15904,0.74,50,0.43
"706","080420","모다이노칩",3905,-20,-0.51,"KOSDAQ","IT부품",311312933910,133,29.36,4371,0.89,0,0
"707","005420","코스모화학",11250,100,0.9,"KOSPI","화학",310847827500,NA,NA,4716,2.39,0,0
"708","049950","미래컴퍼니",37100,-1000,-2.62,"KOSDAQ","기계·장비",310241552600,NA,NA,11570,3.21,0,0
"709","102260","동성케미컬",6230,-200,-3.11,"KOSPI","서비스업",309567005440,152,40.99,6288,0.99,250,4.01
"710","104460","디와이피엔에프",28850,250,0.87,"KOSDAQ","기계·장비",309088081250,2716,10.62,8513,3.39,420,1.46
"711","294140","레몬",8350,220,2.71,"KOSDAQ","화학",3.0895e+11,368,22.69,1744,4.79,0,0
"712","002030","아세아",141000,3500,2.55,"KOSPI","서비스업",308934384000,22188,6.35,369251,0.38,2000,1.42
"713","004980","성신양회",12600,1800,16.67,"KOSPI","비금속광물",308902519800,416,30.29,16113,0.78,150,1.19
"714","000490","대동",13000,500,4,"KOSPI","기계",308466730000,985,13.2,13301,0.98,80,0.62
"715","214330","금호에이치티",2460,-5,-0.2,"KOSPI","운수장비",308133846060,NA,NA,1876,1.31,0,0
"716","092230","KPX홀딩스",72600,-1500,-2.02,"KOSPI","화학",306709299600,34397,2.11,183257,0.4,3100,4.27
"717","018290","브이티지엠피",8970,10,0.11,"KOSDAQ","일반전기전자",306410903370,34,263.82,2067,4.34,0,0
"718","078590","OQP",3890,0,0,"KOSDAQ","운송장비·부품",306238837930,NA,NA,1435,2.71,0,0
"719","053280","예스24",17800,150,0.85,"KOSDAQ","인터넷",3.0616e+11,8,2225,9620,1.85,200,1.12
"720","214390","경보제약",12800,-50,-0.39,"KOSPI","의약품",306007808000,393,32.57,6528,1.96,100,0.78
"721","121600","나노신소재",28200,0,0,"KOSDAQ","화학",305922990600,156,180.77,8441,3.34,100,0.35
"722","093320","케이아이엔엑스",62100,-2100,-3.27,"KOSDAQ","인터넷",3.03048e+11,3156,19.68,22393,2.77,500,0.81
"723","092730","네오팜",36900,300,0.82,"KOSDAQ","화학",302851620900,2318,15.92,14343,2.57,650,1.76
"724","064290","인텍플러스",23900,500,2.14,"KOSDAQ","반도체",302417741800,757,31.57,2432,9.83,100,0.42
"725","045660","에이텍",36450,-600,-1.62,"KOSDAQ","정보기기",3.01077e+11,1075,33.91,10076,3.62,200,0.55
"726","001130","대한제분",178000,-4500,-2.47,"KOSPI","음식료품",3.0082e+11,12494,14.25,461663,0.39,2000,1.12
"727","002210","동성제약",11500,0,0,"KOSPI","의약품",300161155000,NA,NA,2105,5.46,0,0
"728","225570","넷게임즈",10400,100,0.97,"KOSDAQ","디지털컨텐츠",300050056800,916,11.35,2302,4.52,0,0
"729","039440","에스티아이",18950,50,0.26,"KOSDAQ","반도체",299978500000,726,26.1,10934,1.73,150,0.79
"730","077500","유니퀘스트",10950,-150,-1.35,"KOSPI","유통업",299241326250,897,12.21,8425,1.3,125,1.14
"731","012610","경인양행",7220,-60,-0.82,"KOSPI","화학",299170555300,NA,NA,5059,1.43,50,0.69
"732","053290","NE능률",18100,300,1.69,"KOSDAQ","출판·매체복제",299126156700,68,266.18,3826,4.73,40,0.22
"733","000540","흥국화재",4655,55,1.2,"KOSPI","보험",299049512475,268,17.37,11107,0.42,0,0
"734","042420","네오위즈홀딩스",33750,-1250,-3.57,"KOSDAQ","디지털컨텐츠",298919227500,6846,4.93,41295,0.82,0,0
"735","005810","풍산홀딩스",28700,200,0.7,"KOSPI","기타금융",298753453600,1454,19.74,63127,0.45,1200,4.18
"736","082920","비츠로셀",13850,50,0.36,"KOSDAQ","IT부품",298317255200,656,21.11,7235,1.91,120,0.87
"737","044450","KSS해운",12800,0,0,"KOSPI","운수창고업",296779264000,584,21.92,11592,1.1,300,2.34
"738","003570","SNT중공업",8920,100,1.13,"KOSPI","운수장비",296614057240,329,27.11,17967,0.5,300,3.36
"739","053610","프로텍",26950,350,1.32,"KOSDAQ","반도체",2.9645e+11,1154,23.35,18741,1.44,300,1.11
"740","004960","한신공영",25600,600,2.4,"KOSPI","건설업",296209971200,9155,2.8,52869,0.48,400,1.56
"741","017550","수산중공업",5470,-120,-2.15,"KOSPI","기계",295298841610,78,70.13,1920,2.85,10,0.18
"742","241840","에이스토리",30950,-1300,-4.03,"KOSDAQ","오락·문화",295007972000,NA,NA,3296,9.39,0,0
"743","159580","제로투세븐",14700,150,1.03,"KOSDAQ","유통",294479749200,NA,NA,3607,4.08,0,0
"744","004380","삼익THK",14000,0,0,"KOSPI","기계",2.94e+11,215,65.12,9046,1.55,150,1.07
"745","107590","미원홀딩스",126500,-1500,-1.17,"KOSPI","기타금융",2.9348e+11,7557,16.74,70128,1.8,500,0.4
"746","262260","에이프로",42650,350,0.83,"KOSDAQ","일반전기전자",293458698900,162,263.27,8487,5.03,0,0
"747","037070","파세코",20950,-1850,-8.11,"KOSDAQ","일반전기전자",2.933e+11,1014,20.66,6183,3.39,300,1.43
"748","014620","성광벤드",10250,370,3.74,"KOSDAQ","금속",2.9315e+11,NA,NA,15286,0.67,100,0.98
"749","181340","이즈미디어",41250,-1800,-4.18,"KOSDAQ","의료·정밀기기",293085375000,NA,NA,2583,15.97,0,0
"750","234080","JW생명과학",18500,-50,-0.27,"KOSPI","의약품",292939249000,1065,17.37,8340,2.22,500,2.7
"751","149950","아바텍",18750,200,1.08,"KOSDAQ","IT부품",292640625000,380,49.34,8924,2.1,100,0.53
"752","298690","에어부산",3565,-35,-0.97,"KOSPI","운수창고업",292579550000,NA,NA,1344,2.65,0,0
"753","009160","SIMPAC",4470,-90,-1.97,"KOSPI","기계",292469936520,586,7.63,7091,0.63,60,1.34
"754","035510","신세계 I&C",170000,-5500,-3.13,"KOSPI","서비스업",2.924e+11,52485,3.24,122866,1.38,2500,1.47
"755","007210","벽산",4260,220,5.45,"KOSPI","비금속광물",292065600000,NA,NA,3361,1.27,7,0.16
"756","054920","한컴위드",10300,-200,-1.9,"KOSDAQ","소프트웨어",290635934300,307,33.55,4626,2.23,0,0
"757","049180","셀루메드",7350,-730,-9.03,"KOSDAQ","제약",290272859100,3,2450,814,9.03,0,0
"758","314930","바이오다인",47000,-100,-0.21,"KOSDAQ","의료·정밀기기",289905165000,NA,NA,1363,34.48,0,0
"759","095570","AJ네트웍스",6190,10,0.16,"KOSPI","서비스업",289830006050,NA,NA,6089,1.02,210,3.39
"760","077360","덕산하이메탈",12750,550,4.51,"KOSDAQ","일반전기전자",289660887750,765,16.67,9563,1.33,0,0
"761","007810","코리아써키트",12250,50,0.41,"KOSPI","전기전자",289354199750,422,29.03,12532,0.98,0,0
"762","083310","엘오티베큠",16600,250,1.53,"KOSDAQ","반도체",288933673800,253,65.61,9666,1.72,50,0.3
"763","051160","지어소프트",19800,300,1.54,"KOSDAQ","소프트웨어",288576189000,529,37.43,1322,14.98,0,0
"764","052710","아모텍",29550,250,0.85,"KOSDAQ","IT부품",287917647300,NA,NA,18815,1.57,0,0
"765","005960","동부건설",12650,100,0.8,"KOSPI","건설업",287487669700,1974,6.41,20042,0.63,900,7.11
"766","101360","이엔드디",27850,0,0,"KOSDAQ","화학",287422666550,409,68.09,5926,4.7,0,0
"767","061250","화일약품",4380,-120,-2.67,"KOSDAQ","제약",287354074140,55,79.64,2506,1.75,0,0
"768","004710","한솔테크닉스",8930,0,0,"KOSPI","전기전자",286741210540,834,10.71,8683,1.03,0,0
"769","067900","와이엔텍",15750,300,1.94,"KOSDAQ","기타서비스",286644629250,1203,13.09,8637,1.82,0,0
"770","102940","코오롱생명과학",25100,150,0.6,"KOSDAQ","제약",286450135600,NA,NA,5078,4.94,0,0
"771","160550","NEW",10250,320,3.22,"KOSDAQ","오락·문화",286037586500,NA,NA,3774,2.72,0,0
"772","091120","이엠텍",18000,500,2.86,"KOSDAQ","IT부품",285982848000,62,290.32,11602,1.55,0,0
"773","199820","제일전기공업",25700,-1250,-4.64,"KOSDAQ","일반전기전자",2.85527e+11,1473,17.45,9284,2.77,0,0
"774","085370","루트로닉",10950,-50,-0.45,"KOSDAQ","의료·정밀기기",284434068300,NA,NA,3695,2.96,0,0
"775","014160","대영포장",2615,25,0.97,"KOSPI","종이목재",283451745635,31,84.35,1420,1.84,0,0
"776","143160","아이디스",26450,-400,-1.49,"KOSDAQ","통신장비",283448515500,1086,24.36,15085,1.75,300,1.13
"777","019210","와이지-원",9240,390,4.41,"KOSDAQ","금속",282502087560,NA,NA,8573,1.08,100,1.08
"778","307750","국전약품",7320,20,0.27,"KOSDAQ","제약",282098299080,NA,NA,797,9.18,0,0
"779","131390","원익피앤이",19000,50,0.26,"KOSDAQ","일반전기전자",281559290000,1262,15.06,7095,2.68,0,0
"780","251970","펌텍코리아",22700,50,0.22,"KOSDAQ","화학",2.8148e+11,1631,13.92,14321,1.59,430,1.89
"781","101060","SBS미디어홀딩스",2010,0,0,"KOSPI","서비스업",281191341900,NA,NA,3617,0.56,0,0
"782","256940","케이피에스",15700,1150,7.9,"KOSDAQ","반도체",281018272100,NA,NA,3270,4.8,0,0
"783","035810","이지홀딩스",5050,50,1,"KOSDAQ","음식료·담배",280985146150,1634,3.09,8129,0.62,50,0.99
"784","036580","팜스코",7640,-200,-2.55,"KOSPI","음식료품",280601484520,355,21.52,8074,0.95,100,1.31
"785","073490","이노와이어리스",41600,-400,-0.95,"KOSDAQ","통신장비",280281830400,1973,21.08,15391,2.7,250,0.6
"786","004360","세방",14500,300,2.11,"KOSPI","운수창고업",279976005000,1436,10.1,36981,0.39,190,1.31
"787","011760","현대코퍼레이션",21050,400,1.94,"KOSPI","유통업",278469734300,3980,5.29,23665,0.89,600,2.85
"788","083420","그린케미칼",11600,-300,-2.52,"KOSPI","화학",2.784e+11,442,26.24,4718,2.46,210,1.81
"789","214260","라파스",32900,1100,3.46,"KOSDAQ","화학",278323011400,NA,NA,5248,6.27,0,0
"790","119610","인터로조",23100,100,0.43,"KOSDAQ","의료·정밀기기",277477084500,1000,23.1,11239,2.06,300,1.3
"791","003920","남양유업",385000,-7500,-1.91,"KOSPI","음식료품",2.772e+11,NA,NA,970716,0.4,1000,0.26
"792","023600","삼보판지",17100,-100,-0.58,"KOSDAQ","종이·목재",2.76507e+11,2263,7.56,24231,0.71,125,0.73
"793","187870","디바이스이엔지",39250,50,0.13,"KOSDAQ","반도체",276186903250,4399,8.92,14043,2.79,600,1.53
"794","079370","제우스",26450,150,0.57,"KOSDAQ","기계·장비",274656800000,1766,14.98,22802,1.16,200,0.76
"795","306040","에스제이그룹",27750,-250,-0.89,"KOSDAQ","섬유·의류",273776727000,1590,17.45,8367,3.32,140,0.5
"796","065350","신성델타테크",9960,10,0.1,"KOSDAQ","일반전기전자",273740122080,340,29.29,5239,1.9,100,1
"797","109820","진매트릭스",13400,-350,-2.55,"KOSDAQ","기타서비스",273274776000,422,31.75,1637,8.19,0,0
"798","267850","아시아나IDT",24600,250,1.03,"KOSPI","서비스업",2.7306e+11,NA,NA,11734,2.1,0,0
"799","207760","미스터블루",11000,150,1.38,"KOSDAQ","디지털컨텐츠",272377985000,507,21.7,2157,5.1,35,0.32
"800","045970","코아시아",10350,100,0.98,"KOSDAQ","IT부품",272358966600,NA,NA,4319,2.4,0,0
"801","179900","유티아이",16800,-800,-4.55,"KOSDAQ","IT부품",272275836000,35,480,3595,4.67,100,0.6
"802","063080","게임빌",41200,-400,-0.96,"KOSDAQ","디지털컨텐츠",271721910400,3145,13.1,41770,0.99,0,0
"803","090350","노루페인트",13550,450,3.44,"KOSPI","화학",2.71e+11,879,15.42,16315,0.83,275,2.03
"804","087010","펩트론",13100,50,0.38,"KOSDAQ","제약",270211774300,NA,NA,3739,3.5,0,0
"805","005680","삼영전자",13500,550,4.25,"KOSPI","전기전자",2.7e+11,571,23.64,24545,0.55,250,1.85
"806","297090","씨에스베어링",28150,-50,-0.18,"KOSDAQ","기계·장비",269688260000,601,46.84,5372,5.24,0,0
"807","066700","테라젠이텍스",8300,20,0.24,"KOSDAQ","제약",269454810500,NA,NA,11542,0.72,0,0
"808","115180","큐리언트",30300,0,0,"KOSDAQ","기타서비스",268990037700,NA,NA,4908,6.17,0,0
"809","194370","제이에스코퍼레이션",20150,-750,-3.59,"KOSPI","기타제조업",268712360150,189,106.61,11293,1.78,450,2.23
"810","217600","켐온",4205,-125,-2.89,"KOSDAQ","기타서비스",268536934700,32,131.41,856,4.91,0,0
"811","047310","파워로직스",7800,60,0.78,"KOSDAQ","IT부품",268483659600,NA,NA,6083,1.28,0,0
"812","123040","엠에스오토텍",7730,120,1.58,"KOSDAQ","운송장비·부품",268441286920,NA,NA,1372,5.63,50,0.65
"813","318020","포인트모바일",21200,-200,-0.93,"KOSDAQ","일반전기전자",268440166400,NA,NA,4046,5.24,0,0
"814","090850","현대이지웰",11300,-50,-0.44,"KOSDAQ","기타서비스",268333879300,350,32.29,2599,4.35,55,0.49
"815","021080","에이티넘인베스트",5590,-100,-1.76,"KOSDAQ","금융",2.6832e+11,305,18.33,1915,2.92,100,1.79
"816","023760","한국캐피탈",850,30,3.66,"KOSDAQ","금융",268268139600,103,8.25,972,0.87,25,2.94
"817","051370","인터플렉스",11500,100,0.88,"KOSDAQ","IT부품",268265928000,NA,NA,7286,1.58,0,0
"818","228760","지노믹트리",13400,100,0.75,"KOSDAQ","제약",267815281000,NA,NA,4766,2.81,0,0
"819","063170","서울옥션",15800,50,0.32,"KOSDAQ","유통",267296500000,NA,NA,3856,4.1,0,0
"820","225530","보광산업",7350,0,0,"KOSDAQ","비금속",267089643450,237,31.01,2133,3.45,100,1.36
"821","005720","넥센",4985,20,0.4,"KOSPI","화학",266916725345,194,25.7,18401,0.27,85,1.71
"822","038620","위즈코프",6570,-50,-0.76,"KOSDAQ","유통",266663389950,77,85.32,1121,5.86,20,0.3
"823","230240","에치에프알",20700,-450,-2.13,"KOSDAQ","일반전기전자",266657814000,NA,NA,5742,3.61,0,0
"824","025320","시노펙스",3635,-35,-0.95,"KOSDAQ","IT부품",266238152330,NA,NA,1028,3.54,0,0
"825","086980","쇼박스",4245,185,4.56,"KOSDAQ","오락·문화",2.65737e+11,NA,NA,2149,1.98,0,0
"826","214610","미코바이오메드",14550,350,2.46,"KOSDAQ","의료·정밀기기",265716945150,NA,NA,3083,4.72,0,0
"827","102120","어보브반도체",15200,350,2.36,"KOSDAQ","반도체",265386725600,850,17.88,5804,2.62,240,1.58
"828","005390","신성통상",1840,-60,-3.16,"KOSPI","유통업",264423437600,51,36.08,1652,1.11,0,0
"829","015860","일진홀딩스",5350,80,1.52,"KOSPI","기타금융",264009034050,220,24.32,5870,0.91,100,1.87
"830","040910","아이씨디",14600,100,0.69,"KOSDAQ","반도체",263755029800,2005,7.28,9999,1.46,350,2.4
"831","053580","웹케시",38950,300,0.78,"KOSDAQ","금융",263444362250,1334,29.2,5023,7.75,250,0.64
"832","028100","동아지질",22850,650,2.93,"KOSPI","건설업",2.62775e+11,181,126.24,16656,1.37,75,0.33
"833","006620","동구바이오제약",9230,0,0,"KOSDAQ","제약",262731876160,328,28.14,3335,2.77,100,1.08
"834","248170","샘표식품",57500,800,1.41,"KOSPI","음식료품",262676445000,7895,7.28,42068,1.37,200,0.35
"835","144960","뉴파워프라즈마",6010,0,0,"KOSDAQ","기계·장비",262592670240,785,7.66,3932,1.53,50,0.83
"836","128820","대성산업",5800,850,17.17,"KOSPI","유통업",262365772400,1414,4.1,11151,0.52,0,0
"837","000430","대원강업",4220,5,0.12,"KOSPI","운수장비",2.6164e+11,NA,NA,7487,0.56,100,2.37
"838","001270","부국증권",25150,100,0.4,"KOSPI","증권",260802632900,6784,3.71,41949,0.6,1200,4.77
"839","092130","이크레더블",21650,-100,-0.46,"KOSDAQ","기타서비스",260743940000,1084,19.97,4804,4.51,700,3.23
"840","065680","우주일렉트로",26200,-50,-0.19,"KOSDAQ","IT부품",260276564000,1546,16.95,19911,1.32,350,1.34
"841","052420","오성첨단소재",3825,10,0.26,"KOSDAQ","IT부품",259627310325,163,23.47,2870,1.33,0,0
"842","123860","아나패스",23100,600,2.67,"KOSDAQ","반도체",259613184600,NA,NA,1720,13.43,0,0
"843","003200","일신방직",108000,-1500,-1.37,"KOSPI","섬유의복",2.592e+11,4428,24.39,295756,0.37,1500,1.39
"844","055490","테이팩스",54900,100,0.18,"KOSPI","화학",258998985000,2931,18.73,24253,2.26,500,0.91
"845","160980","싸이맥스",23700,550,2.38,"KOSDAQ","반도체",258904559100,2236,10.6,11606,2.04,350,1.48
"846","288330","브릿지바이오테라퓨틱스",13200,0,0,"KOSDAQ","제약",258305968800,NA,NA,3088,4.27,0,0
"847","094480","갤럭시아머니트리",6580,-100,-1.5,"KOSDAQ","소프트웨어",258132334040,103,63.88,2344,2.81,55,0.84
"848","013030","하이록코리아",18950,300,1.61,"KOSDAQ","금속",257970746400,390,48.59,24224,0.78,500,2.64
"849","004140","동방",6450,300,4.88,"KOSPI","운수창고업",257817890700,376,17.15,2864,2.25,0,0
"850","071970","STX중공업",9080,-150,-1.63,"KOSPI","기계",257563062080,39,232.82,6131,1.48,0,0
"851","003100","선광",39000,-750,-1.89,"KOSDAQ","운송",2.574e+11,1152,33.85,45992,0.85,350,0.9
"852","203650","드림시큐리티",5070,-20,-0.39,"KOSDAQ","출판·매체복제",256571172780,99,51.21,1356,3.74,0,0
"853","281740","레이크머티리얼즈",3900,50,1.3,"KOSDAQ","화학",256349137200,31,125.81,614,6.35,0,0
"854","061040","알에프텍",7980,-20,-0.25,"KOSDAQ","통신장비",256072286820,NA,NA,5636,1.42,0,0
"855","014940","오리엔탈정공",5600,100,1.82,"KOSDAQ","기계·장비",255212501600,644,8.7,1320,4.24,0,0
"856","290670","대보마그네틱",34400,-50,-0.15,"KOSDAQ","기계·장비",255139640000,NA,NA,6127,5.61,0,0
"857","058400","KNN",1925,40,2.12,"KOSDAQ","방송서비스",254927211000,46,41.85,1506,1.28,15,0.78
"858","166480","코아스템",16200,-100,-0.61,"KOSDAQ","제약",254622528000,NA,NA,2627,6.17,0,0
"859","070960","용평리조트",5250,-20,-0.38,"KOSPI","서비스업",252699998250,NA,NA,7848,0.67,0,0
"860","033920","무학",8860,-310,-3.38,"KOSPI","음식료품",2.5251e+11,485,18.27,18412,0.48,0,0
"861","300120","라온피플",24000,150,0.63,"KOSDAQ","IT부품",252435744000,NA,NA,5470,4.39,100,0.42
"862","007160","사조산업",50300,0,0,"KOSPI","농업, 임업 및 어업",2.515e+11,1496,33.62,79731,0.63,200,0.4
"863","084650","랩지노믹스",21950,900,4.28,"KOSDAQ","기타서비스",251329629150,3896,5.63,7122,3.08,0,0
"864","042370","비츠로테크",10350,200,1.97,"KOSDAQ","금융",251266422150,825,12.55,7618,1.36,50,0.48
"865","058110","멕아이씨에스",15650,650,4.33,"KOSDAQ","의료·정밀기기",251190794500,1858,8.42,2674,5.85,144,0.92
"866","200880","서연이화",9290,-20,-0.21,"KOSPI","운수장비",251094179730,NA,NA,22307,0.42,100,1.08
"867","001340","백광산업",5580,260,4.89,"KOSPI","화학",250644711060,232,24.05,3946,1.41,50,0.9
"868","106240","파인테크닉스",5610,120,2.19,"KOSDAQ","IT부품",250441816350,126,44.52,1406,3.99,0,0
"869","052020","에스티큐브",8190,70,0.86,"KOSDAQ","IT부품",250416645570,NA,NA,1136,7.21,0,0
"870","044490","태웅",12500,0,0,"KOSDAQ","금속",250092262500,NA,NA,23342,0.54,0,0
"871","244460","올리패스",9790,-1310,-11.8,"KOSDAQ","제약",250059156160,NA,NA,1531,6.39,0,0
"872","090360","로보스타",25600,300,1.19,"KOSDAQ","기계·장비",2.496e+11,NA,NA,8601,2.98,0,0
"873","054780","키이스트",14100,100,0.71,"KOSDAQ","오락·문화",249262648200,560,25.18,2438,5.78,0,0
"874","001570","금양",5200,0,0,"KOSPI","화학",248638582400,NA,NA,1797,2.89,0,0
"875","082850","우리바이오",5530,150,2.79,"KOSDAQ","일반전기전자",248395865340,386,14.33,2474,2.24,0,0
"876","352480","씨앤씨인터내셔널",41900,750,1.82,"KOSDAQ","화학",247589278800,1949,21.5,8084,5.18,392,0.94
